Precinct: 36001 ,Polling Place ,1 ,"","","","",Total: 485 ,Age 18-27: 34.2% ,Age 48-57: ,"","",10.9%,""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",12 ,"",Valid Votes: ,366,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,30,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,396,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",14,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",36,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",238,"","","","","","","","","",""
"",Invalid Votes: ,"","",42,"","","","","","","","","",""
"",Total Votes: ,"","",280,"","","","","","","","","",""
Precinct: 36017 ,Polling Place ,2 ,"","","","","",Total: 441 ,Age 18-27: 32.2% ,Age 48-57: ,"","",10.2%,""
"Bojeesay Tow n Center, Bojeesay , River Cess ","","","","","","","",Males: 48.5% Females: 51.5% ,Age 28-37: 22.2% Age 38-47: 20.4% ,Age 57-68: Age 68+: ,"","",7.3%7.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BANNEY, Jay Jonathan (UP) ","",32 ,"GIAH, Adonis Petep (FDP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","","",238 ,"BARYOEGAR, James G. (APD) ","",7 ,"HARVEY, JR., John F. (LP) ","","","","","",39
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",9 ,"MASSEH, Jerry Bowier (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",8 ,"PETERS, Andrew  (NPP) ","","","","","",71
"FARHAT, David M. (FDP) ","","","",1 ,"GLAYBO, Uriah  (CDC) ","",7 ,"SANGO, John Wee (COTOL) ","","","","","",168
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JOHNSON, Francis B.S. (UP) ","",7 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",5 ,"MONWEH, SR., Davidson Tompo (CDC) ","",109 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",243 ,"ZAHNMIE, John Railey (CDC) ","","","","","",27
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",127 ,"",Valid Votes: ,"","","","",319
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",6 ,"",Invalid Votes: ,"","","","",3
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",2 ,"",Total Votes: ,"","","","",322
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",11 ,"",Valid Votes: ,557,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,559,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",13,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",35,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",311,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",323,"","","","","","","","","",""
Precinct: 36017 ,Polling Place ,3 ,"","","","","",Total: 438 ,Age 18-27: 30.6% ,Age 48-57: ,"","",10.5%,""
"Bojeesay Tow n Center, Bojeesay , River Cess ","","","","","","","",Males: 49.8% Females: 50.2% ,Age 28-37: 25.1% Age 38-47: 19.4% ,Age 57-68: Age 68+: ,"","",5.3%9.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"BANNEY, Jay Jonathan (UP) ","",49 ,"GIAH, Adonis Petep (FDP) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","","",184 ,"BARYOEGAR, James G. (APD) ","",16 ,"HARVEY, JR., John F. (LP) ","","","","","",55
"CONNEH, Sekou Damate (PRODEM) ","","","",5 ,"BEN, Jasper Morris (COTOL) ","",20 ,"MASSEH, Jerry Bowier (UP) ","","","","","",19
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DOLE, Roberto Gbegba (COTOL) ","",15 ,"PETERS, Andrew  (NPP) ","","","","","",80
"FARHAT, David M. (FDP) ","","","",5 ,"GLAYBO, Uriah  (CDC) ","",17 ,"SANGO, John Wee (COTOL) ","","","","","",107
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"JOHNSON, Francis B.S. (UP) ","",4 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",20 ,"MONWEH, SR., Davidson Tompo (CDC) ","",106 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"MOORE, George Dee (LP) ","",140 ,"ZAHNMIE, John Railey (CDC) ","","","","","",31
"KIEH, JR., George Klay (NDM) ","","","",1 ,"PAYE, Francis Saturday (LP) ","",81 ,"",Valid Votes: ,"","","","",314
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"PEARSON, Moses Jududoes (NPP) ","",11 ,"",Invalid Votes: ,"","","","",12
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",5 ,"",Total Votes: ,"","","","",326
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",14 ,"",Valid Votes: ,466,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,25,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,491,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",15,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",41,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",305,"","","","","","","","","",""
"",Invalid Votes: ,"","",21,"","","","","","","","","",""
"",Total Votes: ,"","",326,"","","","","","","","","",""
Precinct: 36018 ,Polling Place ,1 ,"","","","","",Total: 389 ,Age 18-27: 31.1% ,Age 48-57: ,"","",13.4%,""
"Debbah Tow n Center, Debbah , River Cess ","","","","","","","",Males: 46.0% Females: 54.0% ,Age 28-37: 26.7% Age 38-47: 20.6% ,Age 57-68: Age 68+: ,"","",5.1%3.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"BANNEY, Jay Jonathan (UP) ","",30 ,"GIAH, Adonis Petep (FDP) ","","","","","",82
"BRUMSKINE, Charles Walker (LP) ","","","",155 ,"BARYOEGAR, James G. (APD) ","",25 ,"HARVEY, JR., John F. (LP) ","","","","","",24
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEN, Jasper Morris (COTOL) ","",16 ,"MASSEH, Jerry Bowier (UP) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",15 ,"PETERS, Andrew  (NPP) ","","","","","",11
"FARHAT, David M. (FDP) ","","","",1 ,"GLAYBO, Uriah  (CDC) ","",6 ,"SANGO, John Wee (COTOL) ","","","","","",13
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",9 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",11 ,"MONWEH, SR., Davidson Tompo (CDC) ","",122 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"MOORE, George Dee (LP) ","",119 ,"ZAHNMIE, John Railey (CDC) ","","","","","",66
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",16 ,"",Valid Votes: ,"","","","",201
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",8 ,"",Invalid Votes: ,"","","","",36
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",2 ,"",Total Votes: ,"","","","",237
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",17 ,"",Valid Votes: ,372,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,27,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,399,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",11,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",209,"","","","","","","","","",""
"",Invalid Votes: ,"","",31,"","","","","","","","","",""
"",Total Votes: ,"","",240,"","","","","","","","","",""
Precinct: 36019 ,Polling Place ,1 ,"","","","","",Total: 358 ,Age 18-27: 33.5% ,Age 48-57: ,"","",6.4%,""
"Paye Tow n Center, Paye , River Cess ","","","","","","","",Males: 50.6% Females: 49.4% ,Age 28-37: 29.9% Age 38-47: 17.3% ,Age 57-68: Age 68+: ,"","",6.1%6.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BANNEY, Jay Jonathan (UP) ","",68 ,"GIAH, Adonis Petep (FDP) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",123 ,"BARYOEGAR, James G. (APD) ","",11 ,"HARVEY, JR., John F. (LP) ","","","","","",106
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEN, Jasper Morris (COTOL) ","",5 ,"MASSEH, Jerry Bowier (UP) ","","","","","",31
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",7 ,"PETERS, Andrew  (NPP) ","","","","","",7
"FARHAT, David M. (FDP) ","","","",1 ,"GLAYBO, Uriah  (CDC) ","",12 ,"SANGO, John Wee (COTOL) ","","","","","",7
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",3 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",12 ,"MONWEH, SR., Davidson Tompo (CDC) ","",76 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",106 ,"ZAHNMIE, John Railey (CDC) ","","","","","",49
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",96 ,"",Valid Votes: ,"","","","",218
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",0 ,"",Invalid Votes: ,"","","","",43
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",4 ,"",Total Votes: ,"","","","",261
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Valid Votes: ,389,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,50,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,439,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",104,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",243,"","","","","","","","","",""
"",Invalid Votes: ,"","",21,"","","","","","","","","",""
"",Total Votes: ,"","",264,"","","","","","","","","",""
Precinct: 36019 ,Polling Place ,2 ,"","","","","",Total: 372 ,Age 18-27: 39.8% ,Age 48-57: ,"","",10.5%,""
"Paye Tow n Center, Paye , River Cess ","","","","","","","",Males: 52.4% Females: 47.6% ,Age 28-37: 19.1% Age 38-47: 19.1% ,Age 57-68: Age 68+: ,"","",4.6%7.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BANNEY, Jay Jonathan (UP) ","",51 ,"GIAH, Adonis Petep (FDP) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",128 ,"BARYOEGAR, James G. (APD) ","",15 ,"HARVEY, JR., John F. (LP) ","","","","","",157
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"BEN, Jasper Morris (COTOL) ","",7 ,"MASSEH, Jerry Bowier (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",3 ,"PETERS, Andrew  (NPP) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",3 ,"GLAYBO, Uriah  (CDC) ","",13 ,"SANGO, John Wee (COTOL) ","","","","","",10
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",5 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",18 ,"MONWEH, SR., Davidson Tompo (CDC) ","",92 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",112 ,"ZAHNMIE, John Railey (CDC) ","","","","","",54
"KIEH, JR., George Klay (NDM) ","","","",1 ,"PAYE, Francis Saturday (LP) ","",114 ,"",Valid Votes: ,"","","","",251
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",6 ,"",Invalid Votes: ,"","","","",19
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",4 ,"",Total Votes: ,"","","","",270
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,423,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,13,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,436,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",97,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",258,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",270,"","","","","","","","","",""
Precinct: 36020 ,Polling Place ,1 ,"","","","","",Total: 586 ,Age 18-27: 29.7% ,Age 48-57: ,"","",11.3%,""
"Bahn Tow n Center, Bahn , River Cess ","","","","","","","",Males: 53.6% Females: 46.4% ,Age 28-37: 24.4% Age 38-47: 19.6% ,Age 57-68: Age 68+: ,"","",9.9%5.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",16 ,"BANNEY, Jay Jonathan (UP) ","",135 ,"GIAH, Adonis Petep (FDP) ","","","","","",40
"BRUMSKINE, Charles Walker (LP) ","","","",217 ,"BARYOEGAR, James G. (APD) ","",72 ,"HARVEY, JR., John F. (LP) ","","","","","",69
"CONNEH, Sekou Damate (PRODEM) ","","","",5 ,"BEN, Jasper Morris (COTOL) ","",28 ,"MASSEH, Jerry Bowier (UP) ","","","","","",29
"DIVINE, SR., Samuel Raymond (Ind) ","","","",6 ,"DOLE, Roberto Gbegba (COTOL) ","",11 ,"PETERS, Andrew  (NPP) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",11 ,"GLAYBO, Uriah  (CDC) ","",19 ,"SANGO, John Wee (COTOL) ","","","","","",9
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JOHNSON, Francis B.S. (UP) ","",18 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",9
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",22 ,"MONWEH, SR., Davidson Tompo (CDC) ","",14 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",124
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",79 ,"ZAHNMIE, John Railey (CDC) ","","","","","",10
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",14 ,"",Valid Votes: ,"","","","",296
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",12 ,"",Invalid Votes: ,"","","","",41
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",119 ,"",Total Votes: ,"","","","",337
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",7,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"",Valid Votes: ,528,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,25,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,553,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",28,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",312,"","","","","","","","","",""
"",Invalid Votes: ,"","",31,"","","","","","","","","",""
"",Total Votes: ,"","",343,"","","","","","","","","",""
Precinct: 36021 ,Polling Place ,1 ,"","","","",Total: 553 ,Age 18-27: 33.5% ,Age 48-57: ,"","",9.8%,""
"Bodow hea Tow n Center, Bodow hea , River Cess ","","","","","","",Males: 48.5% Females: 51.5% ,Age 28-37: 27.3% Age 38-47: 14.6% ,Age 57-68: Age 68+: ,"","",6.1%8.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",7 ,"BANNEY, Jay Jonathan (UP) ","",106 ,"GIAH, Adonis Petep (FDP) ","","","","","",16
"BRUMSKINE, Charles Walker (LP) ","","",181 ,"BARYOEGAR, James G. (APD) ","",35 ,"HARVEY, JR., John F. (LP) ","","","","","",39
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"BEN, Jasper Morris (COTOL) ","",6 ,"MASSEH, Jerry Bowier (UP) ","","","","","",36
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",6 ,"PETERS, Andrew  (NPP) ","","","","","",15
"FARHAT, David M. (FDP) ","","",8 ,"GLAYBO, Uriah  (CDC) ","",13 ,"SANGO, John Wee (COTOL) ","","","","","",24
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Francis B.S. (UP) ","",61 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",8
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",55 ,"MONWEH, SR., Davidson Tompo (CDC) ","",60 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",127
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"MOORE, George Dee (LP) ","",71 ,"ZAHNMIE, John Railey (CDC) ","","","","","",11
"KIEH, JR., George Klay (NDM) ","","",1 ,"PAYE, Francis Saturday (LP) ","",27 ,"",Valid Votes: ,"","","","",276
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",4 ,"",Invalid Votes: ,"","","","",15
"KPOTO, Robert Momo (ULD) ","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",17 ,"",Total Votes: ,"","","","",291
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",13,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Valid Votes: ,419,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Invalid Ballots: ,12,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,431,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",47,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",313,"","","","","","","","","",""
"",Invalid Votes: ,"",16,"","","","","","","","","",""
"",Total Votes: ,"",329,"","","","","","","","","",""
Precinct: 36021 ,Polling Place ,2 ,"","","","",Total: 551 ,Age 18-27: 35.2% ,Age 48-57: ,"","",8.3%,""
"Bodow hea Tow n Center, Bodow hea , River Cess ","","","","","","",Males: 54.1% Females: 45.9% ,Age 28-37: 24.9% Age 38-47: 16.0% ,Age 57-68: Age 68+: ,"","",8.0%7.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",3 ,"BANNEY, Jay Jonathan (UP) ","",115 ,"GIAH, Adonis Petep (FDP) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","",183 ,"BARYOEGAR, James G. (APD) ","",41 ,"HARVEY, JR., John F. (LP) ","","","","","",40
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"BEN, Jasper Morris (COTOL) ","",12 ,"MASSEH, Jerry Bowier (UP) ","","","","","",22
"DIVINE, SR., Samuel Raymond (Ind) ","","",3 ,"DOLE, Roberto Gbegba (COTOL) ","",8 ,"PETERS, Andrew  (NPP) ","","","","","",13
"FARHAT, David M. (FDP) ","","",5 ,"GLAYBO, Uriah  (CDC) ","",11 ,"SANGO, John Wee (COTOL) ","","","","","",22
"JALLAH, Armah Zolu (NPL) ","","",2 ,"JOHNSON, Francis B.S. (UP) ","",43 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",23
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",34 ,"MONWEH, SR., Davidson Tompo (CDC) ","",152 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",157
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"MOORE, George Dee (LP) ","",121 ,"ZAHNMIE, John Railey (CDC) ","","","","","",10
