"Precinct: 15001 ","Polling Place: ",1,,,,,"Total: 500 ","Age 18-27: 37.4% ","Age 48-57: ",,"10.0%",,,
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"GAYE, Alphonso G. (UP) ",,167,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,26
"FARHAT, David M. (FDP) ",,,,1,"KANNAH, Amos Querty (CDC) ",,54,"TARLEY, William Buster (ALCOP) ",,,,,,19
"JALLAH, Armah Zolu (NPL) ",,,,0,"NYENABO, Isaac Wehyee (NDPL) ",,117,"TURAY, Abou M. (NDPL) ",,,,,,18
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,19,"SANDY, William Cheyety (COTOL) ",,26,"TWEH, Dailah Martha (CDC) ",,,,,,30
"KIADII, George Momodu (NATVIPOL) ",,,,0,"SAYDEE, Augustine N. (CDC) ",,61,"ZARKPA, Benyea Cecelia (UP) ",,,,,,10
"KIEH, JR., George Klay (NDM) ",,,,0,"SLANGER, Edward N. (LPL) ",,21,,"Valid Votes: ",,,,,352
"KORTO, Joseph D. Z. (LERP) ",,,,1,"WALLACE, John N. (UP) ",,90,,"Invalid Votes: ",,,,,26
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",688,,"Total Votes: ",,,,,378
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,,"Invalid Ballots: ",7,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,,"Valid Votes + Invalid Ballots: ",695,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,4,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,6,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,300,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,367,,,,,,,,,,
,"Invalid Votes: ",,,11,,,,,,,,,,
,"Total Votes: ",,,378,,,,,,,,,,
"Precinct: 15018 ","Polling Place: ",2,,,,,,"Total: 483 ","Age 18-27: 45.8% ","Age 48-57: ",,"7.2%",,
"LOIC Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 52.4% Females: 47.6% ","Age 28-37: 22.6% Age 38-47: 15.1% ","Age 57-68: Age 68+: ",,"6.2%3.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BOONS, Seward K. (NDPL) ",,65,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,171
"BRUMSKINE, Charles Walker (LP) ",,,,8,"DENNIS, Annie Suah (LP) ",,58,"SAYDEE, Goldy William (LP) ",,,,,,34
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,22,"TAILEY, James Chollos (COTOL) ",,,,,,27
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"GAYE, Alphonso G. (UP) ",,175,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,26
"FARHAT, David M. (FDP) ",,,,2,"KANNAH, Amos Querty (CDC) ",,31,"TARLEY, William Buster (ALCOP) ",,,,,,21
"JALLAH, Armah Zolu (NPL) ",,,,0,"NYENABO, Isaac Wehyee (NDPL) ",,109,"TURAY, Abou M. (NDPL) ",,,,,,14
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,23,"SANDY, William Cheyety (COTOL) ",,18,"TWEH, Dailah Martha (CDC) ",,,,,,26
"KIADII, George Momodu (NATVIPOL) ",,,,1,"SAYDEE, Augustine N. (CDC) ",,46,"ZARKPA, Benyea Cecelia (UP) ",,,,,,15
"KIEH, JR., George Klay (NDM) ",,,,2,"SLANGER, Edward N. (LPL) ",,15,,"Valid Votes: ",,,,,334
"KORTO, Joseph D. Z. (LERP) ",,,,0,"WALLACE, John N. (UP) ",,101,,"Invalid Votes: ",,,,,36
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",640,,"Total Votes: ",,,,,370
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,,"Invalid Ballots: ",19,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,,"Valid Votes + Invalid Ballots: ",659,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,6,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,296,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,355,,,,,,,,,,
,"Invalid Votes: ",,,15,,,,,,,,,,
,"Total Votes: ",,,370,,,,,,,,,,
"Precinct: 15018 ","Polling Place: ",3,,,,,,"Total: 496 ","Age 18-27: 43.1% ","Age 48-57: ",,"7.7%",,
"LOIC Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 55.6% Females: 44.4% ","Age 28-37: 28.8% Age 38-47: 13.7% ","Age 57-68: Age 68+: ",,"4.8%1.8%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BOONS, Seward K. (NDPL) ",,47,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,160
"BRUMSKINE, Charles Walker (LP) ",,,,9,"DENNIS, Annie Suah (LP) ",,52,"SAYDEE, Goldy William (LP) ",,,,,,33
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"DWUYE, SR., Philip Bayor (COTOL) ",,20,"TAILEY, James Chollos (COTOL) ",,,,,,20
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"GAYE, Alphonso G. (UP) ",,148,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,25
"FARHAT, David M. (FDP) ",,,,0,"KANNAH, Amos Querty (CDC) ",,33,"TARLEY, William Buster (ALCOP) ",,,,,,16
"JALLAH, Armah Zolu (NPL) ",,,,2,"NYENABO, Isaac Wehyee (NDPL) ",,94,"TURAY, Abou M. (NDPL) ",,,,,,15
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,20,"SANDY, William Cheyety (COTOL) ",,23,"TWEH, Dailah Martha (CDC) ",,,,,,22
"KIADII, George Momodu (NATVIPOL) ",,,,0,"SAYDEE, Augustine N. (CDC) ",,39,"ZARKPA, Benyea Cecelia (UP) ",,,,,,10
"KIEH, JR., George Klay (NDM) ",,,,1,"SLANGER, Edward N. (LPL) ",,24,,"Valid Votes: ",,,,,301
"KORTO, Joseph D. Z. (LERP) ",,,,1,"WALLACE, John N. (UP) ",,75,,"Invalid Votes: ",,,,,43
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",555,,"Total Votes: ",,,,,344
"KROMAH, Alhaji G. V. (ALCOP) ",,,,5,,"Invalid Ballots: ",17,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,,"Valid Votes + Invalid Ballots: ",572,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,5,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,7,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,264,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,325,,,,,,,,,,
,"Invalid Votes: ",,,19,,,,,,,,,,
,"Total Votes: ",,,344,,,,,,,,,,
"Precinct: 15018 ","Polling Place: ",4,,,,,,"Total: 481 ","Age 18-27: 38.5% ","Age 48-57: ",,"8.9%",,
"LOIC Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 54.1% Females: 45.9% ","Age 28-37: 27.2% Age 38-47: 17.9% ","Age 57-68: Age 68+: ",,"5.4%2.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BOONS, Seward K. (NDPL) ",,55,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,152
"BRUMSKINE, Charles Walker (LP) ",,,,8,"DENNIS, Annie Suah (LP) ",,36,"SAYDEE, Goldy William (LP) ",,,,,,29
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,34,"TAILEY, James Chollos (COTOL) ",,,,,,36
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"GAYE, Alphonso G. (UP) ",,160,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,24
"FARHAT, David M. (FDP) ",,,,1,"KANNAH, Amos Querty (CDC) ",,37,"TARLEY, William Buster (ALCOP) ",,,,,,19
"JALLAH, Armah Zolu (NPL) ",,,,2,"NYENABO, Isaac Wehyee (NDPL) ",,95,"TURAY, Abou M. (NDPL) ",,,,,,17
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,22,"SANDY, William Cheyety (COTOL) ",,20,"TWEH, Dailah Martha (CDC) ",,,,,,24
"KIADII, George Momodu (NATVIPOL) ",,,,0,"SAYDEE, Augustine N. (CDC) ",,32,"ZARKPA, Benyea Cecelia (UP) ",,,,,,12
"KIEH, JR., George Klay (NDM) ",,,,3,"SLANGER, Edward N. (LPL) ",,9,,"Valid Votes: ",,,,,313
"KORTO, Joseph D. Z. (LERP) ",,,,2,"WALLACE, John N. (UP) ",,98,,"Invalid Votes: ",,,,,30
"KPOTO, Robert Momo (ULD) ",,,,1,,"Valid Votes: ",576,,"Total Votes: ",,,,,343
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,,"Invalid Ballots: ",12,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,,"Valid Votes + Invalid Ballots: ",588,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,5,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,5,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,263,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,323,,,,,,,,,,
,"Invalid Votes: ",,,19,,,,,,,,,,
,"Total Votes: ",,,342,,,,,,,,,,
"Precinct: 15019 ","Polling Place: ",1,,,,,"Total: 460 ","Age 18-27: 42.8% ","Age 48-57: ",,"7.0%",,,
"Niabo Quarter School Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 47.8% Females: 52.2% ","Age 28-37: 24.3% Age 38-47: 14.8% ","Age 57-68: Age 68+: ",,"6.7%4.3%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,5,"BOONS, Seward K. (NDPL) ",,120,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,230,
"BRUMSKINE, Charles Walker (LP) ",,,6,"DENNIS, Annie Suah (LP) ",,81,"SAYDEE, Goldy William (LP) ",,,,,,32,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"DWUYE, SR., Philip Bayor (COTOL) ",,36,"TAILEY, James Chollos (COTOL) ",,,,,,34,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,90,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,21,
"FARHAT, David M. (FDP) ",,,1,"KANNAH, Amos Querty (CDC) ",,35,"TARLEY, William Buster (ALCOP) ",,,,,,7,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,111,"TURAY, Abou M. (NDPL) ",,,,,,7,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,4,"SANDY, William Cheyety (COTOL) ",,96,"TWEH, Dailah Martha (CDC) ",,,,,,12,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,45,"ZARKPA, Benyea Cecelia (UP) ",,,,,,9,
"KIEH, JR., George Klay (NDM) ",,,1,"SLANGER, Edward N. (LPL) ",,16,,"Valid Votes: ",,,,,352,
"KORTO, Joseph D. Z. (LERP) ",,,1,"WALLACE, John N. (UP) ",,70,,"Invalid Votes: ",,,,,12,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",700,,"Total Votes: ",,,,,364,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",27,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",727,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,7,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,2,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,326,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,4,,,,,,,,,,,
,"Valid Votes: ",,358,,,,,,,,,,,
,"Invalid Votes: ",,6,,,,,,,,,,,
,"Total Votes: ",,364,,,,,,,,,,,
"Precinct: 15019 ","Polling Place: ",2,,,,,"Total: 495 ","Age 18-27: 46.9% ","Age 48-57: ",,"9.3%",,,
"Niabo Quarter School Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 50.7% Females: 49.3% ","Age 28-37: 22.4% Age 38-47: 11.9% ","Age 57-68: Age 68+: ",,"4.8%4.6%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BOONS, Seward K. (NDPL) ",,149,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,216,
"BRUMSKINE, Charles Walker (LP) ",,,0,"DENNIS, Annie Suah (LP) ",,33,"SAYDEE, Goldy William (LP) ",,,,,,41,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,21,"TAILEY, James Chollos (COTOL) ",,,,,,33,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"GAYE, Alphonso G. (UP) ",,111,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,23,
"FARHAT, David M. (FDP) ",,,2,"KANNAH, Amos Querty (CDC) ",,35,"TARLEY, William Buster (ALCOP) ",,,,,,13,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,111,"TURAY, Abou M. (NDPL) ",,,,,,6,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,11,"SANDY, William Cheyety (COTOL) ",,93,"TWEH, Dailah Martha (CDC) ",,,,,,12,
"KIADII, George Momodu (NATVIPOL) ",,,1,"SAYDEE, Augustine N. (CDC) ",,44,"ZARKPA, Benyea Cecelia (UP) ",,,,,,13,
"KIEH, JR., George Klay (NDM) ",,,2,"SLANGER, Edward N. (LPL) ",,26,,"Valid Votes: ",,,,,357,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,63,,"Invalid Votes: ",,,,,19,
"KPOTO, Robert Momo (ULD) ",,,1,,"Valid Votes: ",686,,"Total Votes: ",,,,,376,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,,"Invalid Ballots: ",6,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,4,,"Valid Votes + Invalid Ballots: ",692,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,7,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,25,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,297,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,361,,,,,,,,,,,
,"Invalid Votes: ",,16,,,,,,,,,,,
,"Total Votes: ",,377,,,,,,,,,,,
"Precinct: 15019 ","Polling Place: ",3,,,,,"Total: 457 ","Age 18-27: 44.0% ","Age 48-57: ",,"8.1%",,,
"Niabo Quarter School Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 47.3% Females: 52.7% ","Age 28-37: 22.5% Age 38-47: 13.6% ","Age 57-68: Age 68+: ",,"6.3%5.5%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,133,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,243,
"BRUMSKINE, Charles Walker (LP) ",,,5,"DENNIS, Annie Suah (LP) ",,25,"SAYDEE, Goldy William (LP) ",,,,,,25,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,23,"TAILEY, James Chollos (COTOL) ",,,,,,25,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,73,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,14,
"FARHAT, David M. (FDP) ",,,3,"KANNAH, Amos Querty (CDC) ",,32,"TARLEY, William Buster (ALCOP) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,1,"NYENABO, Isaac Wehyee (NDPL) ",,162,"TURAY, Abou M. (NDPL) ",,,,,,4,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,6,"SANDY, William Cheyety (COTOL) ",,80,"TWEH, Dailah Martha (CDC) ",,,,,,8,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,62,"ZARKPA, Benyea Cecelia (UP) ",,,,,,6,
"KIEH, JR., George Klay (NDM) ",,,2,"SLANGER, Edward N. (LPL) ",,15,,"Valid Votes: ",,,,,334,
"KORTO, Joseph D. Z. (LERP) ",,,1,"WALLACE, John N. (UP) ",,38,,"Invalid Votes: ",,,,,17,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",643,,"Total Votes: ",,,,,351,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",6,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,,"Valid Votes + Invalid Ballots: ",649,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,6,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,13,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,298,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,4,,,,,,,,,,,
,"Valid Votes: ",,344,,,,,,,,,,,
,"Invalid Votes: ",,8,,,,,,,,,,,
,"Total Votes: ",,352,,,,,,,,,,,
"Precinct: 15020 ","Polling Place: ",1,,,,,"Total: 565 ","Age 18-27: 49.7% ","Age 48-57: ",,"9.0%",,,
"Suah Quarter School Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 48.3% Females: 51.7% ","Age 28-37: 20.2% Age 38-47: 12.6% ","Age 57-68: Age 68+: ",,"5.3%3.2%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,145,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,180,
"BRUMSKINE, Charles Walker (LP) ",,,12,"DENNIS, Annie Suah (LP) ",,79,"SAYDEE, Goldy William (LP) ",,,,,,43,
"CONNEH, Sekou Damate (PRODEM) ",,,7,"DWUYE, SR., Philip Bayor (COTOL) ",,32,"TAILEY, James Chollos (COTOL) ",,,,,,20,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,98,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,26,
"FARHAT, David M. (FDP) ",,,1,"KANNAH, Amos Querty (CDC) ",,36,"TARLEY, William Buster (ALCOP) ",,,,,,11,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,137,"TURAY, Abou M. (NDPL) ",,,,,,59,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,7,"SANDY, William Cheyety (COTOL) ",,33,"TWEH, Dailah Martha (CDC) ",,,,,,15,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,50,"ZARKPA, Benyea Cecelia (UP) ",,,,,,9,
"KIEH, JR., George Klay (NDM) ",,,5,"SLANGER, Edward N. (LPL) ",,10,,"Valid Votes: ",,,,,363,
"KORTO, Joseph D. Z. (LERP) ",,,1,"WALLACE, John N. (UP) ",,61,,"Invalid Votes: ",,,,,30,
"KPOTO, Robert Momo (ULD) ",,,2,,"Valid Votes: ",681,,"Total Votes: ",,,,,393,
"KROMAH, Alhaji G. V. (ALCOP) ",,,44,,"Invalid Ballots: ",15,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",696,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,5,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,9,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,276,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,375,,,,,,,,,,,
,"Invalid Votes: ",,20,,,,,,,,,,,
,"Total Votes: ",,395,,,,,,,,,,,
"Precinct: 15020 ","Polling Place: ",2,,,,,"Total: 559 ","Age 18-27: 48.8% ","Age 48-57: ",,"7.0%",,,
"Suah Quarter School Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 53.7% Females: 46.3% ","Age 28-37: 22.9% Age 38-47: 13.4% ","Age 57-68: Age 68+: ",,"4.8%3.0%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BOONS, Seward K. (NDPL) ",,140,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,155,
"BRUMSKINE, Charles Walker (LP) ",,,8,"DENNIS, Annie Suah (LP) ",,72,"SAYDEE, Goldy William (LP) ",,,,,,37,
"CONNEH, Sekou Damate (PRODEM) ",,,5,"DWUYE, SR., Philip Bayor (COTOL) ",,31,"TAILEY, James Chollos (COTOL) ",,,,,,26,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,103,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,27,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,45,"TARLEY, William Buster (ALCOP) ",,,,,,8,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,116,"TURAY, Abou M. (NDPL) ",,,,,,78,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,7,"SANDY, William Cheyety (COTOL) ",,33,"TWEH, Dailah Martha (CDC) ",,,,,,18,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,59,"ZARKPA, Benyea Cecelia (UP) ",,,,,,2,
"KIEH, JR., George Klay (NDM) ",,,0,"SLANGER, Edward N. (LPL) ",,17,,"Valid Votes: ",,,,,351,
"KORTO, Joseph D. Z. (LERP) ",,,2,"WALLACE, John N. (UP) ",,56,,"Invalid Votes: ",,,,,39,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",672,,"Total Votes: ",,,,,390,
"KROMAH, Alhaji G. V. (ALCOP) ",,,57,,"Invalid Ballots: ",14,,,,,,,,
