Precinct: 24001 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.3%,""
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",24 ,"",Total Votes: ,"","","","",246
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",13,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",8,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",6 ,"NEBLETT, James Adof (NRP) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",5 ,"PENNEH, John M. (NDPL) ","",16,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"TOWNSEND, Clarence Benjamin (RULP) ","",9,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",6 ,"WYMON, Benjamin Kolo-V. (LP) ","",8,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",13 ,"",Valid Votes: ,315,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",11 ,"",Invalid Ballots: ,26,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",7 ,"",Valid Votes + Invalid Ballots: ,341,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",25,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",55,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",238,"","","","","","","","","",""
"",Invalid Votes: ,"","",25,"","","","","","","","","",""
"",Total Votes: ,"","",263,"","","","","","","","","",""
Precinct: 24005 ,Polling Place: ,1 ,"","","","","",Total: 582 ,Age 18-27: 32.0% ,Age 48-57: ,"","",9.8%,""
"Palava Hut, Sherman Farm 2, Margibi ","","","","","","","",Males: 51.4% Females: 48.6% ,Age 28-37: 23.9% Age 38-47: 18.2% ,Age 58-67: Age 68+: ,"","",6.5%9.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",9 ,"BENNIE, Charles D. (RULP) ","",81 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",43
"BRUMSKINE, Charles Walker (LP) ","","","",13 ,"BOWIER, Joseph Jensen (UP) ","",26 ,"COOPER, Joseph Saah (NPP) ","","","","","",17
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",16 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",26
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",42 ,"LORYEE, Henry B. (LP) ","","","","","",12
"FARHAT, David M. (FDP) ","","","",4 ,"FAHN, Sampson Bedell (NPP) ","",16 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",82
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",8
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",75 ,"GARWON, A. Sylvester  (CDC) ","",19 ,"SONII, Dao Ansu (COTOL) ","","","","","",154
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"JAH, Clarice Alpha (LP) ","",45 ,"",Valid Votes: ,"","","","",342
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",113 ,"",Invalid Votes: ,"","","","",53
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",15 ,"",Total Votes: ,"","","","",395
"KPOTO, Robert Momo (ULD) ","","","",4 ,"LEITAL, Joe Roberts (COTOL) ","",82,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"MULBAH, SR., Michael S. (COTOL) ","",43,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",21 ,"NEBLETT, James Adof (NRP) ","",23,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"PENNEH, John M. (NDPL) ","",53,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"TOWNSEND, Clarence Benjamin (RULP) ","",10,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",40 ,"WYMON, Benjamin Kolo-V. (LP) ","",21,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",4 ,"",Valid Votes: ,613,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",7 ,"",Invalid Ballots: ,44,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",30 ,"",Valid Votes + Invalid Ballots: ,657,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",50,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",50,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",8,"","","","","","","","","",""
"",Valid Votes: ,"","",331,"","","","","","","","","",""
"",Invalid Votes: ,"","",65,"","","","","","","","","",""
"",Total Votes: ,"","",396,"","","","","","","","","",""
Precinct: 24006 ,Polling Place: ,1 ,"","","","","",Total: 406 ,Age 18-27: 31.3% ,Age 48-57: ,"","",14.3%,""
"Palava Hut, Sherman Farm 2, Margibi ","","","","","","","",Males: 44.1% Females: 55.9% ,Age 28-37: 22.4% Age 38-47: 18.2% ,Age 58-67: Age 68+: ,"","",8.1%5.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BENNIE, Charles D. (RULP) ","",22 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",38
"BRUMSKINE, Charles Walker (LP) ","","","",8 ,"BOWIER, Joseph Jensen (UP) ","",29 ,"COOPER, Joseph Saah (NPP) ","","","","","",26
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",8 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",61
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",73 ,"LORYEE, Henry B. (LP) ","","","","","",17
"FARHAT, David M. (FDP) ","","","",2 ,"FAHN, Sampson Bedell (NPP) ","",9 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",29
"JALLAH, Armah Zolu (NPL) ","","","",3 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",5
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",101 ,"GARWON, A. Sylvester  (CDC) ","",17 ,"SONII, Dao Ansu (COTOL) ","","","","","",79
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",32 ,"",Valid Votes: ,"","","","",255
"KIEH, JR., George Klay (NDM) ","","","",2 ,"KAINE, Roland Cooper (CDC) ","",35 ,"",Invalid Votes: ,"","","","",30
"KORTO, Joseph D. Z. (LERP) ","","","",4 ,"KROMAH, Mohamed Taqii (NRP) ","",7 ,"",Total Votes: ,"","","","",285
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",59,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",18,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"NEBLETT, James Adof (NRP) ","",11,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",12,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",35,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",31 ,"WYMON, Benjamin Kolo-V. (LP) ","",8,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,383,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",5 ,"",Invalid Ballots: ,23,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",33 ,"",Valid Votes + Invalid Ballots: ,406,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",12,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",32,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",251,"","","","","","","","","",""
"",Invalid Votes: ,"","",34,"","","","","","","","","",""
"",Total Votes: ,"","",285,"","","","","","","","","",""
Precinct: 24007 ,Polling Place: ,1 ,"","","","","",Total: 373 ,Age 18-27: 24.1% ,Age 48-57: ,"","",13.9%,""
"Ora Gene Public School, Vahn Yamah, Margibi ","","","","","","","",Males: 48.3% Females: 51.7% ,Age 28-37: 25.2% Age 38-47: 20.1% ,Age 58-67: Age 68+: ,"","",9.4%7.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BENNIE, Charles D. (RULP) ","",17 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",49
"BRUMSKINE, Charles Walker (LP) ","","","",16 ,"BOWIER, Joseph Jensen (UP) ","",26 ,"COOPER, Joseph Saah (NPP) ","","","","","",13
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",5 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",33
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",22 ,"LORYEE, Henry B. (LP) ","","","","","",14
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",1 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",47
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",0 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",6
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",108 ,"GARWON, A. Sylvester  (CDC) ","",5 ,"SONII, Dao Ansu (COTOL) ","","","","","",115
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",34 ,"",Valid Votes: ,"","","","",277
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",332 ,"",Invalid Votes: ,"","","","",4
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",9 ,"",Total Votes: ,"","","","",281
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",12,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"NEBLETT, James Adof (NRP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",22,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",7,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",15 ,"WYMON, Benjamin Kolo-V. (LP) ","",3,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,503,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3 ,"",Invalid Ballots: ,3,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",12 ,"",Valid Votes + Invalid Ballots: ,506,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",21,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",95,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",281,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",281,"","","","","","","","","",""
Precinct: 24008 ,Polling Place: ,1 ,"","","","","",Total: 175 ,Age 18-27: 30.9% ,Age 48-57: ,"","",16.0%,""
"Palava Hut, Vahn Yamah, Margibi ","","","","","","","",Males: 60.6% Females: 39.4% ,Age 28-37: 22.9% Age 38-47: 15.4% ,Age 58-67: Age 68+: ,"","",10.3%4.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BENNIE, Charles D. (RULP) ","",53 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",58
"BRUMSKINE, Charles Walker (LP) ","","","",6 ,"BOWIER, Joseph Jensen (UP) ","",12 ,"COOPER, Joseph Saah (NPP) ","","","","","",10
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DAVIS, Bestus Peter (NPP) ","",10 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",6
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",16 ,"LORYEE, Henry B. (LP) ","","","","","",10
"FARHAT, David M. (FDP) ","","","",3 ,"FAHN, Sampson Bedell (NPP) ","",12 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",16
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",2 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",5
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",9 ,"GARWON, A. Sylvester  (CDC) ","",10 ,"SONII, Dao Ansu (COTOL) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",14 ,"",Valid Votes: ,"","","","",114
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",35 ,"",Invalid Votes: ,"","","","",16
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",5 ,"",Total Votes: ,"","","","",130
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",14,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"MULBAH, SR., Michael S. (COTOL) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",16,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",11,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"WYMON, Benjamin Kolo-V. (LP) ","",8,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",2 ,"",Valid Votes: ,227,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Invalid Ballots: ,6,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,233,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",55,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",21,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",121,"","","","","","","","","",""
"",Invalid Votes: ,"","",11,"","","","","","","","","",""
"",Total Votes: ,"","",132,"","","","","","","","","",""
Precinct: 24009 ,Polling Place: ,1 ,"","","","","",Total: 435 ,Age 18-27: 39.5% ,Age 48-57: ,"","",10.1%,""
"Palava Hut, Vahn Yamah, Margibi ","","","","","","","",Males: 50.8% Females: 49.2% ,Age 28-37: 20.9% Age 38-47: 17.5% ,Age 58-67: Age 68+: ,"","",6.2%5.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"BENNIE, Charles D. (RULP) ","",60 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",53
"BRUMSKINE, Charles Walker (LP) ","","","",7 ,"BOWIER, Joseph Jensen (UP) ","",21 ,"COOPER, Joseph Saah (NPP) ","","","","","",29
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",16 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",15
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DENNIS, William E. (UP) ","",28 ,"LORYEE, Henry B. (LP) ","","","","","",23
"FARHAT, David M. (FDP) ","","","",6 ,"FAHN, Sampson Bedell (NPP) ","",34 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",86
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",11 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",13
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",48 ,"GARWON, A. Sylvester  (CDC) ","",33 ,"SONII, Dao Ansu (COTOL) ","","","","","",15
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",43 ,"",Valid Votes: ,"","","","",234
"KIEH, JR., George Klay (NDM) ","","","",5 ,"KAINE, Roland Cooper (CDC) ","",80 ,"",Invalid Votes: ,"","","","",33
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",6 ,"",Total Votes: ,"","","","",267
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",26,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",13,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"NEBLETT, James Adof (NRP) ","",8,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"PENNEH, John M. (NDPL) ","",28,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",10,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",8 ,"WYMON, Benjamin Kolo-V. (LP) ","",6,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,423,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",5 ,"",Invalid Ballots: ,17,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",7 ,"",Valid Votes + Invalid Ballots: ,440,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",81,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",41,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",4,"","","","","","","","","",""
"",Valid Votes: ,"","",235,"","","","","","","","","",""
"",Invalid Votes: ,"","",34,"","","","","","","","","",""
"",Total Votes: ,"","",269,"","","","","","","","","",""
Precinct: 24009 ,Polling Place: ,2 ,"","","","","",Total: 416 ,Age 18-27: 34.6% ,Age 48-57: ,"","",12.0%,""
"Palava Hut, Vahn Yamah, Margibi ","","","","","","","",Males: 51.0% Females: 49.0% ,Age 28-37: 20.9% Age 38-47: 19.5% ,Age 58-67: Age 68+: ,"","",6.3%6.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",27 ,"BENNIE, Charles D. (RULP) ","",53 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",78
"BRUMSKINE, Charles Walker (LP) ","","","",20 ,"BOWIER, Joseph Jensen (UP) ","",33 ,"COOPER, Joseph Saah (NPP) ","","","","","",30
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",20 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",23
"DIVINE, SR., Samuel Raymond (Ind) ","","","",6 ,"DENNIS, William E. (UP) ","",36 ,"LORYEE, Henry B. (LP) ","","","","","",16
"FARHAT, David M. (FDP) ","","","",4 ,"FAHN, Sampson Bedell (NPP) ","",35 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",40
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",13
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",35 ,"GARWON, A. Sylvester  (CDC) ","",17 ,"SONII, Dao Ansu (COTOL) ","","","","","",14
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"JAH, Clarice Alpha (LP) ","",40 ,"",Valid Votes: ,"","","","",214
"KIEH, JR., George Klay (NDM) ","","","",2 ,"KAINE, Roland Cooper (CDC) ","",50 ,"",Invalid Votes: ,"","","","",36
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",7 ,"",Total Votes: ,"","","","",250
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",21,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",10,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"NEBLETT, James Adof (NRP) ","",8,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",4 ,"PENNEH, John M. (NDPL) ","",29,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",11,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",6 ,"WYMON, Benjamin Kolo-V. (LP) ","",14,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,392,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,16,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",5 ,"",Valid Votes + Invalid Ballots: ,408,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",73,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",43,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",240,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",252,"","","","","","","","","",""
Precinct: 24010 ,Polling Place: ,1 ,"","","","","",Total: 500 ,Age 18-27: 29.6% ,Age 48-57: ,"","",10.8%,""
"Tow n Hall, Yeamah Tow n, Margibi ","","","","","","","",Males: 52.0% Females: 48.0% ,Age 28-37: 24.8% Age 38-47: 19.8% ,Age 58-67: Age 68+: ,"","",7.2%7.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BENNIE, Charles D. (RULP) ","",23 ,"CEMBIANOR, Nyumah Tamba (CDC) ","","","","","",34
"BRUMSKINE, Charles Walker (LP) ","","","",4 ,"BOWIER, Joseph Jensen (UP) ","",14 ,"COOPER, Joseph Saah (NPP) ","","","","","",17
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",8 ,"FOFANAH, Sansee Karpeh (UP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",23 ,"LORYEE, Henry B. (LP) ","","","","","",15
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",21 ,"NUQUAY, Emmanuel James (Ind) ","","","","","",123
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"SHERIFF, Tejan Cheik (NRP) ","","","","","",11
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",28 ,"GARWON, A. Sylvester  (CDC) ","",16 ,"SONII, Dao Ansu (COTOL) ","","","","","",123
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",23 ,"",Valid Votes: ,"","","","",328
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",125 ,"",Invalid Votes: ,"","","","",13
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",7 ,"",Total Votes: ,"","","","",341
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",109,"","","","","","",""
