"Precinct: 03001 ","Polling Place: ",1,,,,,"Total: 469 ","Age 18-27: 46.1% ","Age 48-57: ",,,"7.9%",,
"WEAH, George Manneh (CDC) ",,,,87,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,5,,,,,,,,,,
,"Valid Votes: ",,,366,,,,,,,,,,
,"Invalid Votes: ",,,13,,,,,,,,,,
,"Total Votes: ",,,379,,,,,,,,,,
"Precinct: 03004 ","Polling Place: ",1,,,,,,"Total: 421 ","Age 18-27: 40.9% ","Age 48-57: ",,,"8.8%",
"TBI, TUBMANBURG, Bomi ",,,,,,,,"Males: 46.8% Females: 53.2% ","Age 28-37: 23.5% Age 38-47: 13.3% ","Age 58-67: Age 68+: ",,,"7.4%6.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,10,"ANDERSON, Alfred Boimah (NPP) ",,40,"COOPER, Tarnue H. (CDC) ",,,,,,117
"BRUMSKINE, Charles Walker (LP) ",,,,7,"BALLOH, Musah  (ALCOP) ",,25,"DAVIS, Ernest Gray (COTOL) ",,,,,,37
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,71,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,22
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,30,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,23
"FARHAT, David M. (FDP) ",,,,5,"DEVINE, Richard Blamah (COTOL) ",,92,"KOLLIE, John Zoebohn (LP) ",,,,,,21
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,9,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,18
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,70,"KO-JUAH, Amos Boima (UP) ",,20,"TARWEH, Seth Momo (PRODEM) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,60,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,13
"KIEH, JR., George Klay (NDM) ",,,,2,"MASSALEY, Mohammed Aliu (UP) ",,37,,"Valid Votes: ",,,,,255
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,20,,"Invalid Votes: ",,,,,17
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,27,,"Total Votes: ",,,,,272
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"VINCENT, Erik Bauman (APD) ",,7,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"VINCENT, Lincoln  (LDP) ",,9,,,,,,,
"MORLU, John Sembe (UDA) ",,,,9,"WASHINGTON, Hajah Sheri (COTOL) ",,29,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",476,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,26,,"Invalid Ballots: ",8,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",484,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,17,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,13,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,23,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,68,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,264,,,,,,,,,,
,"Invalid Votes: ",,,16,,,,,,,,,,
,"Total Votes: ",,,280,,,,,,,,,,
"Precinct: 03004 ","Polling Place: ",2,,,,,,"Total: 401 ","Age 18-27: 42.4% ","Age 48-57: ",,,"8.5%",
"TBI, TUBMANBURG, Bomi ",,,,,,,,"Males: 43.6% Females: 56.4% ","Age 28-37: 19.2% Age 38-47: 14.7% ","Age 58-67: Age 68+: ",,,"7.2%8.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"ANDERSON, Alfred Boimah (NPP) ",,15,"COOPER, Tarnue H. (CDC) ",,,,,,94
"BRUMSKINE, Charles Walker (LP) ",,,,7,"BALLOH, Musah  (ALCOP) ",,11,"DAVIS, Ernest Gray (COTOL) ",,,,,,30
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,62,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,19
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,25,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,6
"FARHAT, David M. (FDP) ",,,,5,"DEVINE, Richard Blamah (COTOL) ",,77,"KOLLIE, John Zoebohn (LP) ",,,,,,15
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,7,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,8
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,49,"KO-JUAH, Amos Boima (UP) ",,13,"TARWEH, Seth Momo (PRODEM) ",,,,,,3
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,40,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,10
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,23,,"Valid Votes: ",,,,,185
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,4,,"Invalid Votes: ",,,,,46
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,22,,"Total Votes: ",,,,,231
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"VINCENT, Erik Bauman (APD) ",,4,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"VINCENT, Lincoln  (LDP) ",,5,,,,,,,
"MORLU, John Sembe (UDA) ",,,,5,"WASHINGTON, Hajah Sheri (COTOL) ",,17,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",325,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,9,,"Invalid Ballots: ",45,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,"Valid Votes + Invalid Ballots: ",370,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,20,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,14,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,17,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,54,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,192,,,,,,,,,,
,"Invalid Votes: ",,,39,,,,,,,,,,
,"Total Votes: ",,,231,,,,,,,,,,
"Precinct: 03004 ","Polling Place: ",3,,,,,,"Total: 402 ","Age 18-27: 41.5% ","Age 48-57: ",,,"9.7%",
"TBI, TUBMANBURG, Bomi ",,,,,,,,"Males: 47.3% Females: 52.7% ","Age 28-37: 20.4% Age 38-47: 14.7% ","Age 58-67: Age 68+: ",,,"7.2%6.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"ANDERSON, Alfred Boimah (NPP) ",,23,"COOPER, Tarnue H. (CDC) ",,,,,,101
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BALLOH, Musah  (ALCOP) ",,53,"DAVIS, Ernest Gray (COTOL) ",,,,,,33
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,69,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,47
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"BROWN, Samuel Njalbae (LP) ",,31,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,7
"FARHAT, David M. (FDP) ",,,,4,"DEVINE, Richard Blamah (COTOL) ",,84,"KOLLIE, John Zoebohn (LP) ",,,,,,14
"JALLAH, Armah Zolu (NPL) ",,,,2,"JOHNSON, Sando Dazoe (NPP) ",,7,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,15
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,41,"KO-JUAH, Amos Boima (UP) ",,16,"TARWEH, Seth Momo (PRODEM) ",,,,,,7
"KIADII, George Momodu (NATVIPOL) ",,,,2,"LANSANAH, Lahai Gbabye (NDPL) ",,50,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,22
"KIEH, JR., George Klay (NDM) ",,,,2,"MASSALEY, Mohammed Aliu (UP) ",,22,,"Valid Votes: ",,,,,246
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,18,,"Invalid Votes: ",,,,,17
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,61,,"Total Votes: ",,,,,263
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VINCENT, Erik Bauman (APD) ",,9,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"VINCENT, Lincoln  (LDP) ",,17,,,,,,,
"MORLU, John Sembe (UDA) ",,,,6,"WASHINGTON, Hajah Sheri (COTOL) ",,16,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,3,,"Valid Votes: ",476,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,17,,"Invalid Ballots: ",9,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,,"Valid Votes + Invalid Ballots: ",485,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,20,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,16,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,20,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,103,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,262,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,267,,,,,,,,,,
"Precinct: 03006 ","Polling Place: ",1,,,,,,"Total: 325 ","Age 18-27: 42.2% ","Age 48-57: ",,,"5.8%",
"DARMALAH, TUBMANBURG, Bomi ",,,,,,,,"Males: 64.0% Females: 36.0% ","Age 28-37: 31.1% Age 38-47: 14.2% ","Age 58-67: Age 68+: ",,,"5.2%1.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,7,"ANDERSON, Alfred Boimah (NPP) ",,19,"COOPER, Tarnue H. (CDC) ",,,,,,77
"BRUMSKINE, Charles Walker (LP) ",,,,8,"BALLOH, Musah  (ALCOP) ",,51,"DAVIS, Ernest Gray (COTOL) ",,,,,,24
"CONNEH, Sekou Damate (PRODEM) ",,,,14,"BENSON, Rebecca T. (LP) ",,42,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,42
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,23,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,24
"FARHAT, David M. (FDP) ",,,,3,"DEVINE, Richard Blamah (COTOL) ",,48,"KOLLIE, John Zoebohn (LP) ",,,,,,20
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,9,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,14
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"KO-JUAH, Amos Boima (UP) ",,12,"TARWEH, Seth Momo (PRODEM) ",,,,,,14
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,68,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,35,,"Valid Votes: ",,,,,223
"KORTO, Joseph D. Z. (LERP) ",,,,2,"SANDO, G. Aaron (NDPL) ",,10,,"Invalid Votes: ",,,,,34
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,20,,"Total Votes: ",,,,,257
"KROMAH, Alhaji G. V. (ALCOP) ",,,,11,"VINCENT, Erik Bauman (APD) ",,6,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"VINCENT, Lincoln  (LDP) ",,21,,,,,,,
"MORLU, John Sembe (UDA) ",,,,13,"WASHINGTON, Hajah Sheri (COTOL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",372,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,12,,"Invalid Ballots: ",22,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",394,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,10,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,5,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,27,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,74,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,236,,,,,,,,,,
,"Invalid Votes: ",,,21,,,,,,,,,,
,"Total Votes: ",,,257,,,,,,,,,,
"Precinct: 03006 ","Polling Place: ",2,,,,,,"Total: 341 ","Age 18-27: 45.2% ","Age 48-57: ",,,"7.6%",
"DARMALAH, TUBMANBURG, Bomi ",,,,,,,,"Males: 60.7% Females: 39.3% ","Age 28-37: 26.7% Age 38-47: 14.1% ","Age 58-67: Age 68+: ",,,"4.7%1.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,13,"ANDERSON, Alfred Boimah (NPP) ",,35,"COOPER, Tarnue H. (CDC) ",,,,,,72
"BRUMSKINE, Charles Walker (LP) ",,,,8,"BALLOH, Musah  (ALCOP) ",,54,"DAVIS, Ernest Gray (COTOL) ",,,,,,22
"CONNEH, Sekou Damate (PRODEM) ",,,,13,"BENSON, Rebecca T. (LP) ",,41,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,50
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,19,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,30
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,54,"KOLLIE, John Zoebohn (LP) ",,,,,,14
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,14,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,15
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"KO-JUAH, Amos Boima (UP) ",,14,"TARWEH, Seth Momo (PRODEM) ",,,,,,14
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,59,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,10
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,33,,"Valid Votes: ",,,,,227
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,11,,"Invalid Votes: ",,,,,22
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,21,,"Total Votes: ",,,,,249
"KROMAH, Alhaji G. V. (ALCOP) ",,,,13,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"VINCENT, Lincoln  (LDP) ",,11,,,,,,,
"MORLU, John Sembe (UDA) ",,,,12,"WASHINGTON, Hajah Sheri (COTOL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",376,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,11,,"Invalid Ballots: ",17,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",393,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,7,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,6,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,22,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,56,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,233,,,,,,,,,,
,"Invalid Votes: ",,,16,,,,,,,,,,
,"Total Votes: ",,,249,,,,,,,,,,
"Precinct: 03008 ","Polling Place: ",1,,,,,,"Total: 505 ","Age 18-27: 45.0% ","Age 48-57: ",,,"8.5%",
"GAS STATION, TUBMANBURG, Bomi ",,,,,,,,"Males: 57.6% Females: 42.4% ","Age 28-37: 25.0% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,,"4.0%2.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"ANDERSON, Alfred Boimah (NPP) ",,30,"COOPER, Tarnue H. (CDC) ",,,,,,128
"BRUMSKINE, Charles Walker (LP) ",,,,10,"BALLOH, Musah  (ALCOP) ",,56,"DAVIS, Ernest Gray (COTOL) ",,,,,,27
"CONNEH, Sekou Damate (PRODEM) ",,,,8,"BENSON, Rebecca T. (LP) ",,72,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,44
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,31,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,34
"FARHAT, David M. (FDP) ",,,,3,"DEVINE, Richard Blamah (COTOL) ",,60,"KOLLIE, John Zoebohn (LP) ",,,,,,22
"JALLAH, Armah Zolu (NPL) ",,,,2,"JOHNSON, Sando Dazoe (NPP) ",,25,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,40
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,86,"KO-JUAH, Amos Boima (UP) ",,26,"TARWEH, Seth Momo (PRODEM) ",,,,,,8
"KIADII, George Momodu (NATVIPOL) ",,,,3,"LANSANAH, Lahai Gbabye (NDPL) ",,79,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,19
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,56,,"Valid Votes: ",,,,,322
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,23,,"Invalid Votes: ",,,,,34
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,37,,"Total Votes: ",,,,,356
"KROMAH, Alhaji G. V. (ALCOP) ",,,,16,"VINCENT, Erik Bauman (APD) ",,13,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"VINCENT, Lincoln  (LDP) ",,20,,,,,,,
"MORLU, John Sembe (UDA) ",,,,11,"WASHINGTON, Hajah Sheri (COTOL) ",,19,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",547,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,21,,"Invalid Ballots: ",14,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",561,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,13,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,5,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,35,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,114,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,339,,,,,,,,,,
,"Invalid Votes: ",,,26,,,,,,,,,,
,"Total Votes: ",,,365,,,,,,,,,,
"Precinct: 03008 ","Polling Place: ",2,,,,,,"Total: 495 ","Age 18-27: 40.6% ","Age 48-57: ",,,"9.1%",
"GAS STATION, TUBMANBURG, Bomi ",,,,,,,,"Males: 58.2% Females: 41.8% ","Age 28-37: 28.9% Age 38-47: 13.7% ","Age 58-67: Age 68+: ",,,"5.7%2.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"ANDERSON, Alfred Boimah (NPP) ",,43,"COOPER, Tarnue H. (CDC) ",,,,,,104
"BRUMSKINE, Charles Walker (LP) ",,,,10,"BALLOH, Musah  (ALCOP) ",,44,"DAVIS, Ernest Gray (COTOL) ",,,,,,29
"CONNEH, Sekou Damate (PRODEM) ",,,,7,"BENSON, Rebecca T. (LP) ",,16,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,58
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"BROWN, Samuel Njalbae (LP) ",,26,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,37
"FARHAT, David M. (FDP) ",,,,2,"DEVINE, Richard Blamah (COTOL) ",,71,"KOLLIE, John Zoebohn (LP) ",,,,,,30
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,40,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,19
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,110,"KO-JUAH, Amos Boima (UP) ",,25,"TARWEH, Seth Momo (PRODEM) ",,,,,,15
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,63,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,22
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,44,,"Valid Votes: ",,,,,314
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,25,,"Invalid Votes: ",,,,,25
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,34,,"Total Votes: ",,,,,339
"KROMAH, Alhaji G. V. (ALCOP) ",,,,15,"VINCENT, Erik Bauman (APD) ",,18,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,7,"VINCENT, Lincoln  (LDP) ",,25,,,,,,,
"MORLU, John Sembe (UDA) ",,,,11,"WASHINGTON, Hajah Sheri (COTOL) ",,19,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",493,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,20,,"Invalid Ballots: ",14,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",507,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,7,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,8,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,27,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,98,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,332,,,,,,,,,,
,"Invalid Votes: ",,,10,,,,,,,,,,
,"Total Votes: ",,,342,,,,,,,,,,
"Precinct: 03008 ","Polling Place: ",3,,,,,,"Total: 520 ","Age 18-27: 44.4% ","Age 48-57: ",,,"8.1%",
"GAS STATION, TUBMANBURG, Bomi ",,,,,,,,"Males: 60.4% Females: 39.6% ","Age 28-37: 26.5% Age 38-47: 14.8% ","Age 58-67: Age 68+: ",,,"3.5%2.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"ANDERSON, Alfred Boimah (NPP) ",,28,"COOPER, Tarnue H. (CDC) ",,,,,,106
"BRUMSKINE, Charles Walker (LP) ",,,,11,"BALLOH, Musah  (ALCOP) ",,51,"DAVIS, Ernest Gray (COTOL) ",,,,,,42
"CONNEH, Sekou Damate (PRODEM) ",,,,8,"BENSON, Rebecca T. (LP) ",,59,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,61
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,35,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,32
"FARHAT, David M. (FDP) ",,,,5,"DEVINE, Richard Blamah (COTOL) ",,85,"KOLLIE, John Zoebohn (LP) ",,,,,,27
"JALLAH, Armah Zolu (NPL) ",,,,6,"JOHNSON, Sando Dazoe (NPP) ",,29,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,32
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,110,"KO-JUAH, Amos Boima (UP) ",,33,"TARWEH, Seth Momo (PRODEM) ",,,,,,8
"KIADII, George Momodu (NATVIPOL) ",,,,2,"LANSANAH, Lahai Gbabye (NDPL) ",,101,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,25
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,50,,"Valid Votes: ",,,,,333
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,23,,"Invalid Votes: ",,,,,44
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,34,,"Total Votes: ",,,,,377
"KROMAH, Alhaji G. V. (ALCOP) ",,,,18,"VINCENT, Erik Bauman (APD) ",,11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"VINCENT, Lincoln  (LDP) ",,25,,,,,,,
"MORLU, John Sembe (UDA) ",,,,14,"WASHINGTON, Hajah Sheri (COTOL) ",,16,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,,"Valid Votes: ",580,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,23,,"Invalid Ballots: ",20,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",600,,,,,,,
