"*30080 ","TWEH FARM TWEH FARM (NEAR ISLAND CLINIC)",,,,,,
30085,"TWEH FARM REV JOHN TWEH FOUNDATION SCH ","3 1,732 - ","-",,,,
"*30082 ","TWEH FARM TWEH FARM",,,,,,
"*30083 ","TWEH FARM TWEH FARM",,,,,,
"*30084 ","TWEH FARM TWEH FARM",,,,,,
30086,"ST. PAUL'S BRIDGE MARK RICHARDS JR HIGH SCH. ","3 1,694 - ","-",,,,
"*30088 ","ST. PAUL'S BRIDGE ST PAULS BRIDGE COMMUNITY",,,,,,
30087,"ST. PAUL'S BRIDGE MARK RICHARDS JR HIGH SCH. ","3 1,667 - ","-",,,,
"*30089 ","ST. PAUL'S BRIDGE WHEA TOWN/ST PAULS BRIDGE COM.",,,,,,
30096,"DUALA/CALDWELL SAMUEL SLEWION DOE INST ","3 1,280 - ","-",,,,
"*30095 ","DUALA/CALDWELL DUALA COMMUNITY",,,,,,
30098,"DUALA/CALDWELL VICTOR MOLU INSTITUTE ","4 2,006 - ","-",,,,
"*30097 ","DUALA/CALDWELL DUALA COMMUNITY",,,,,,
30106,"DUALA/CALDWELL OLD TUBMAN SCHOOL ","3 1,633 - ","-",,,,
"*30107 ","DUALA/CALDWELL OPPOSITE MENDELA FIELD COMMUNITY",,,,,,
30151,"NEW KRU TOWN N.K.T EL & JR HIGH SCHOOL ","4 2,056 - ","-",,,,
"*30150 ","NEW KRU TOWN NEW KRU TOWN CENTRAL COMMUNITY",,,,,,
30152,"NEW KRU TOWN N.K.T EL & JR HIGH SCH ","3 1,313 - ","-",,,,
30153,"NEW KRU TOWN GEORGE CALL HIGH SCHOOL ","3 1,461 - ","-",,,,
30154,"NEW KRU TOWN GEORGE CALL HIGH SCHOOL ","3 1,601 - ","-",,,,
"*30161 ","NEW KRU TOWN FOONDAY / FLORIDA",,,,,,
30157,"NEW KRU TOWN D.TWEH HIGH SCHOOL/MCSS ","3 1,488 - ","-",,,,
"*30156 ","NEW KRU TOWN NEW KRU TOWN CENTRAL COMMUNITY",,,,,,
30158,"NEW KRU TOWN D.TWEH HIGH SCHOOL/MCSS ","3 1,576 - ","-",,,,
"*30155 ","NEW KRU TOWN NEW KRU TOWN CENTRAL COMMUNITY",,,,,,
30159,"NEW KRU TOWN GOOD SHEPHERD -TOMORROW  SCH ","3 1,319 - ","-",,,,
30160,"NEW KRU TOWN ADMINISTRATION BUILDING ","4 1,851 - ","-",,,,
30162,"NEW KRU TOWN A.C.F.I SCHOOL ","2 1,069 - ","-",,,,
30163,"NEW KRU TOWN ST. JOHN BAPTIST EL.&JR. HIGH SCH. ","4 1,843 - ","-",,,,
"*30164 ","NEW KRU TOWN POINT 4/MANDELA FIELD",,,,,,
30165,"NEW KRU TOWN BUSH ROAD FOUNDATION EL/ JR SCH ","3 1,426 - ","-",,,,
30166,"NEW KRU TOWN CHILD HOPE SCHOOL ","4 2,143 - ","-",,,,
"*30167 ","NEW KRU TOWN POINT 4/LAGOON",,,,,,
30169,"NEW KRU TOWN ASSEMBLY OF GOD JR HIGH SCH ","3 1,314 - ","-",,,,
"*30168 ","NEW KRU TOWN POINT 4/LAGOON",,,,,,
,,"COUNTY: MONTSERRADOELECTORAL DISTRICT: 13",,,,,
,,,"Non-",,,,
,,,"General ","Non-",,,
"Precinct Code ",,"Locality Address ","Polling General Returned Voters IDPPlaces Polling ","Returned IDPVoters",,,
,,,"Places **",,,,
30001,,"ROYESVILLE ROYESVILLE PUBLIC SCHOOL ","1 387 - ","-",,,
30002,,"ROYESVILLE BLAHN REG CENTER ","1 250 - ","-",,,
30003,,"CHEESEMUNBURG C/BURG ELE /JR HIGH SCHOOL ","1 144 - ","-",,,
30004,,"VIRGINIA GBONDOI PUBLIC SCHOOL ","1 479 - ","-",,,
30005,,"VIRGINIA MEMEH TOWN PALAVA HUT ","1 212 - ","-",,,
30006,,"VIRGINIA CHEESEMEN HALL ","1 357 - ","-",,,
30007,,"VIRGINIA SARAH BARCLAY SR HIGH SC ","4 1,818 - ","-",,,
30008,,"VIRGINIA VIRGINIA CHRISITIAN ACADEMY SCH ","2 979 - ","-",,,
30009,,"VIRGINIA BANJOR PUBLIC ELE /JR HIGH SC ","4 2,128 - ","-",,,
30010,,"VIRGINIA RED HILL COMMUNITY ","3 1,394 - ","-",,,
30011,,"BREWERSVILLE BILLY TOWN REGISTRATION CENTRE ","1 383 - ","-",,,
30012,,"BREWERSVILLE KPAYKOR PUBLIC SCHOOL ","1 290 - ","-",,,
30013,,"VIRGINIA ISAAC G TONDO PUBLIC SCH ","1 108 - ","-",,,
30014,,"VIRGINIA KPALLAH COMMUNITY SCHOOL ","1 214 - ","-",,,
30015,,"BREWERSVILLE AG BIBLE SCHOOL ","2 841 - ","-",,,
30016,,"BREWERSVILLE TRIUMP CHURCH MISSION SCHOOL ","3 1,415 - ","-",,,
30017,,"BREWERSVILLE SECURITY BUILDING ","4 1,810 - ","-",,,
30018,,"CLAY ASHLAND PALAVE HUT ","2 761 - ","-",,,
30019,,"CLAY ASHLAND VIRGINA PUBLIC SCHOOL ","2 706 - ","-",,,
30020,,"CLAY ASHLAND WD COLEMAN HIGH S CHOOL ","1 534 - ","-",,,
30021,,"MILLS BURG MILLS BURG COMMUNITY CENTER ","1 166 - ","-",,,
30022,,"MILLS BURG COMMUNITY CENTER ","1 270 - ","-",,,
30023,,"ARTHINGTON PALAVA  HUT ","1 527 - ","-",,,
30024,,"ARTHINGTON VICTORY CHAPEL SCHOOL ","1 277 - ","-",,,
30025,,"ARTHINGTON JALLABA REG CENTER ","2 758 - ","-",,,
30026,,"CALDWELL MARANATHA BAPTIST SCHOOL ","4 2,053 - ","-",,,
30027,,"CALDWELL ANGELINE W . ALLLISON  ","3 1,577 - ","-",,,
30028,,"CALDWELL SIMS COMMUNITY SCHOOL ","3 1,654 - ","-",,,
30029,,"CALDWELL ELIZBETH TUBMAN MEMORIAL INST ","2 1,081 1 ",25,,,
"*30194 ",,"CALDWELL SAMUKHAI CAMP",,,,,
30030,,"DIXVILLE DIXVILLE PUBLIC SCHOOL ","1 382 - ","-",,,
30031,,"DIXVILLE DIXVILLE CATHOLIC SCHOOL ","1 209 - ","-",,,
30032,,"LOUSIANNA JWA RICHARDS SCHOOL ","2 618 - ","-",,,
30170,,"IDP CAMPS, BREWERSVI DISTRIBUTION CENTER ","1 253 1 ",331,,,
30171,,"V  I RGI N  I ANRC SCHOOL","1 236 2 ",778,,,
30173,,"IDP CAMPS, BREWERSVI PALAVA  HUT ","1 456 3 ","1,775",,,
"*30172 ",,"IDP CAMPS, BREWERSVIL WILSON CAMP",,,,,
30175,,"IDP CAMPS, BREWERSVI CHILD FRENDLY SPACE ","2 770 3 ","1,358",,,
"*30174 ",,"IDP CAMPS, BREWERSVIL WILSON CAMP",,,,,
30179,,"IDP CAMPS, BREWERSVI DISTRIBUTION CENTER ","2 654 4 ","1,986",,,
"*30176 ",,"IDP CAMPS, BREWERSVIL JARTONER CAMP",,,,,
"*30177 ",,"IDP CAMPS, BREWERSVIL JARTONER CAMP",,,,,
"*30178 ",,"IDP CAMPS, BREWERSVIL JARTONER CAMP",,,,,
30180,,"IDP CAMPS, BREWERSVI DISTRIBUTION CENTER ","1 396 3 ","1,217",,,
"*30181 ",,"IDP CAMPS, BREWERSVIL BLAMASEE CAMP",,,,,
30182,,"IDP CAMPS, BREWERSVI DISTRIBUTION CENTER ","2 730 2 ","1,027",,,
"*30183 ",,"IDP CAMPS, BREWERSVIL PLUMKOR",,,,,
30184,,"IDP CAMPS, BREWERSVI CHILD FRENDLY SPACE ","1 77 2 ",830,,,
"*30186 ",,"IDP CAMPS, BREWERSVIL SWEGBEH",,,,,
30185,,"IDP CAMPS, BREWERSVI N R C SCHOOL ","1 216 2 ",983,,,
,"COUNTY: MONTSERRADO","ELECTORAL DISTRICT: 13",,,,,
,,"Non-",,,,,
,,"General ","Non-",,,,
"Precinct ",,"General Returned IDP ","Returned ",,,,
"Code ","Locality Address","Polling VotersPlaces Polling ","IDPVoters",,,,
,,"Places **",,,,,
"*30187 ","IDP CAMPS, BREWERSVIL SWEGBEH",,,,,,
30188,"IDP CAMPS, BREWERSVI DISTRIBUTION CENTER ","1 28 2 ",681,,,,
30193,"VIRGINIA DISTRIBUTION CENTER ","1 331 3 ","1,673",,,,
"*30189 ","VIRGINIA RICKS CAMP ",,,,,,
"*30190 ","VIRGINIA RICKS CAMP ",,,,,,
"*30191 ","VIRGINIA RICKS CAMP ",,,,,,
"*30192 ","VIRGINIA RICKS CAMP ",,,,,,
30200,"VIRGINIA N R C SCHOOL ","2 981 3 ","1,629",,,,
"*30198 ","VIRGINIA PERRY CAMP IDP CAMP",,,,,,
"*30199 ","VIRGINIA PERRY CAMP IDP CAMP",,,,,,
,"COUNTY: MONTSERRADOELECTORAL DISTRICT: 14",,,,,,
,,"Non-",,,,,
,,"General ","Non-",,,,
"Precinct ",,"General Returned ","Returned ",,,,
"Code ","Locality Address","Polling Places VotersIDP Polling ","IDPVoters",,,,
,,"Places **",,,,,
30033,"JOHNSONVILLE JOHNSON VILLE ELE/JR HIGH SCHOOL ","2 735 - ","-",,,,
30195,"JOHNSONVILLE N R C SCHOOL ","3 1,569 1 ",209,,,,
30196,"JOHNSONVILLE CHILD FRENDLY SPACE ","1 304 2 ","1,012",,,,
30197,"JOHNSONVILLE DISTRIBUTION CENTER ","2 652 2 ","1,018",,,,
30501,"NYEHN TOWN NYEHN PUBLIC SCHOOL BLDG. ","2 1,134 - ","-",,,,
30503,"SACKIE TOWN SACKIE TOWN SCHOOL ","1 372 - ","-",,,,
30504,"ZANNAHTOWN ZANNAH TOWN PUBLIC SCHOOL ","2 990 - ","-",,,,
30505,"MOISEE TOWN PALAVA HUT ","1 436 - ","-",,,,
30506,"PLEEMUTOWN PLEEMU SCHOOL BLDG ","3 1,386 - ","-",,,,
"*30508 ","KAHTOE TOWN KAHTOE TOWN COMMUNITY",,,,,,
30507,"YARKPAZUAH TOWN PALAVA HUT ","1 550 - ","-",,,,
30509,"GOBATOWN GOBA TOWN SCHOOL BLDG ","2 950 - ","-",,,,
30510,"GWEE TOWN GWEE TOWN SCHOOL BLDG ","1 520 - ","-",,,,
30511,"MORRIS FARM MORRIS FARM ELEMENTARY SCHOOL ","3 1,453 - ","-",,,,
"*30512 ","BLOPA TOWN BLOPA TOWN COMMUNITY",,,,,,
30513,"ZINGBOR TOWN ZINGBOR TOWN HALL ","2 753 - ","-",,,,
30514,"KOON TOWN PALAVA HUT ","2 746 - ","-",,,,
30515,"HOLDER TOWN DORRIS G. HOLDER SCHOOL ","1 518 - ","-",,,,
30516,"YEAGBAHTOWN PALAVA HUT ","2 981 - ","-",,,,
30517,"CLEANTOWN PALAVA HUT ","1 430 - ","-",,,,
30519,"MARY PAGE FARM LIVING WORD MISSION SCHOOL ","2 685 - ","-",,,,
"*30518 ","MARJOE TOWN MARJOE TOWN COMMUNITY",,,,,,
30520,"YAKPAI TOWN PALAVA HUT ","2 883 - ","-",,,,
30521,"TARQUIO TOWN PALAVA HUT ","2 730 - ","-",,,,
30522,"BENSONVILLE CITY EUPHIMIA BARCLAY SCHOOL ","2 1,052 1 ",287,,,,
"*30643 ","BENSONVILLE CITY CIVIL COMPOUND IDP CAMP",,,,,,
30523,"KAPAYA KULLEH TOWN PALAVA HUT ","1 480 - ","-",,,,
30524,"CROZERVILLE TOWNSHI CROZERVILLE TOWNHALL ","2 832 - ","-",,,,
"*30526 ","DAVID PADMORE'S TOWN DAVID TOWN COMMUNITY",,,,,,
30525,"BULU TOWN PALAVA HUT ","2 632 - ","-",,,,
30527,"WHITE PLAINS TOWN JESUS CHRIST CHILDREN MIN. INT'L ","1 254 - ","-",,,,
30528,"HART TOWN CHURCH OF GOD ","1 283 - ","-",,,,
30529,"HARRISBURG TOWNSHIP COMMISSIONER'S OFFICE ","1 403 - ","-",,,,
30530,"BORBOR TOWN PALAVA HUT ","1 242 - ","-",,,,
30531,"CAREYSBURG CITY ADMINISTRATIVE BUILDING ","4 2,292 - ","-",,,,
30532,"KINGSVILLE TOWN KINGSVILLE PUBLIC SCHOOL ","5 2,456 1 ",461,,,,
"*30645 ","KINGSVILLE TOWN 15TH GATE IDP CAMP",,,,,,
"*30647 ","KINGSVILLE TOWN KINGSVILLE NO.7 IDP CAMP",,,,,,
30533,"WEIN TOWN WEIN TOWN PUBLIC SCHOOL ","4 1,894 - ","-",,,,
30642,"TODEE BERNARD CURVE IDP CAMP ","1 414 1 ",498,,,,
30644,"BENSONVILLE CITY CHILDREN HOME IDP CAMP ","3 1,301 1 ",46,,,,
30646,"CARREYSBURG NEW LAND HOME IDP CAMP ","2 980 1 ",541,,,,
30648,"KINGSVILLE TOWN FREEMAN RESERVE IDP CAMP ","2 739 1 ",332,,,,
30651,"MALAMU TOWN MALAMU TOWN ","1 334 - ","-",,,,
,,"COUNTY: NIMBAELECTORAL DISTRICT: 1",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"Polling General","Returned IDP","Returned ",,
"Code ","Locality ","Address ","Places Voters ","Polling ","IDPVoters",,
,,,,"Places **",,,
33501,"GBELEYEE ","GBELEYEE PUBLIC SCHOOL ","2 704 ","- ","-",,
33502,"KINNON ","KINNON PUBLIC SCHOOL ","2 904 ","- ","-",,
33503,"NEW YEKEPA ","NEW YEKEPA PUBLIC SCH ","2 862 ","- ","-",,
33504,"BAINTOWIN ","BAINTOWIN PALAVA HUT ","1 591 ","- ","-",,
33505,"GBONNIE ","GBONNIE PUBLIC SCHOOL ","2 786 ","- ","-",,
33506,"LUGBEYEE ","LUGBEYEE PUBLIC SCHOOL ","2 1,066 ","- ","-",,
33507,"CAMP # 4 ","PAUL D. HOWARD ","1 511 ","- ","-",,
33508,"YEKEPA ","AREA “P” MARKET ","1 546 ","- ","-",,
33509,"YEKEPA ","LASS HIGH SCHOOL ","1 431 ","- ","-",,
33510,"YEKEPA ","VTC CAMPUS ","2 1,152 ","- ","-",,
"*33511 ","YEKEPA ","YEKEPA",,,,,
33512,"YEKEPA ","AREA “C” SCHOOL ","2 1,141 ","- ","-",,
33513,"GBARPA ","GBARPA PUBLIC SCHOOL ","3 1,678 ","- ","-",,
33514,"GBOBAYE ","GBOBAYE PUBLIC SCHOOL ","1 336 ","- ","-",,
33515,"SUAKAZU ","PALAVA HUT ","1 202 ","- ","-",,
33516,"SEHYIKIMPA ","SEHYIKIMPA PUBLIC SCHOOL ","2 716 ","- ","-",,
33517,"DAVORYEE ","DAVORYEE PUBLIC SCHOOL ","1 506 ","- ","-",,
33518,"GBALASONNON ","GBALASONNON PUBLIC SCH. ","2 686 ","- ","-",,
33519,"KITOMON ","KITOMON PUBLIC SCHOOL ","1 397 ","- ","-",,
33520,"GEH ","BAPTIST COMPOUND ","1 566 ","- ","-",,
33521,"ZOLOWEE ","ZOLOWEE COMMUNITY SCHOOL ","2 724 ","- ","-",,
33522,"SANNIQUELLIE ","MARTHA TUBMAN ELEM. ","4 2,009 ","- ","-",,
"*33526 ","SANNIQUELIIE ","G.W.HARLEY HOSPITAL",,,,,
33524,"SANNIQUELLIE ","ST. MARY'S SCHOOL ","4 1,808 ","- ","-",,
33525,"SANNIQUELLIE ","ADMINISTRATION BUILDING ","4 2,108 ","- ","-",,
"*33523 ","SANNIQUELLIE ","BEHIND ADMIN. BUILDING",,,,,
33527,"SOPEA ","SOPEA PUBLIC SCHOOL ","1 522 ","- ","-",,
33528,"KPAYEE LEPULA ","KPAYEE PUBLIC SCHOOL ","2 618 ","- ","-",,
33529,"TIAPA ","TIAPA PUBLIC SCHOOL ","2 1,005 ","- ","-",,
33530,"TIAYEE ","PARAMOUNT CHIEF COM. ","2 731 ","- ","-",,
33531,"DUO-BOE ","DUO-BOE PUBLIC SCHOOL ","2 836 ","- ","-",,
33532,"GORTON ","GORTON PUBLIC SCHOOL ","2 678 ","- ","-",,
33533,"BOAPLAY ","BOAPLAY PUBLIC SCHOOL ","1 500 ","- ","-",,
33534,"MAO ","MAO PUBLIC SCHOOL ","2 1,151 ","- ","-",,
33535,"FLOWIN ","FLOWIN PUBLIC SCHOOL ","1 341 ","- ","-",,
,,"COUNTY: NIMBAELECTORAL DISTRICT: 2",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"Polling General","Returned ","Returned ",,
"Code ","Locality ","Address ","Places Voters","IDP Polling ","IDPVoters",,
,,,,"Places **",,,
33594,"ZOR LEPULA ","LEPULA PUBLIC SCH ","2 668 ","- ","-",,
33595,"ZOR TAPPA ","ZOR TAPPA PUBLIC SCH ","1 373 ","- ","-",,
33596,"ZUALAY ","ZUALAY PUBLIC SCHOOL ","2 730 ","- ","-",,
33597,"DULAY ","DULAY PUBLIC SCHOOL ","1 433 ","- ","-",,
33598,"GOAGORTUO ","GOAGORTUO PUBLIC SCH ","2 708 ","- ","-",,
33599,"YEAPLAY ","YEAPLAY PALAVA HUT ","1 376 ","- ","-",,
33600,"SARKORLAY ","SARKORLAY PUBLIC SCH ","1 493 ","- ","-",,
33601,"YOUNLAY ","YOUNLAY PUBLIC SCH ","2 846 ","- ","-",,
33602,"LARPEA # 1 ","LARPEA # 1 PUBLIC SCH ","2 1,012 ","- ","-",,
33603,"LARPEA # 2 ","LARPEA # 2 PUBLIC SCH ","2 1,033 ","- ","-",,
33604,"CUSTOM ","CUSTOM PUBLIC SCH. ","3 1,230 ","- ","-",,
33605,"KENLAY ","KENLAY PUBLIC SCH ","2 1,078 ","- ","-",,
33608,"GEANPLAY ","PALAVA HUT ","2 872 ","- ","-",,
33609,"MAH-DIAPAY ","MAH DISPLAY PUBLIC SCHOOL ","2 891 ","- ","-",,
33610,"BEHPLAY ","BEHPLAY PUBLIC SCH ","2 998 ","- ","-",,
33611,"MAMBOR ","MAMBOR PUBLIC SCHOOL ","2 717 ","- ","-",,
33612,"KARNPLAY ","KARN HIGH SCH ","3 1,485 ","- ","-",,
33613,"KARNPLAY ","KARNPLAY MARKET ","4 1,850 ","- ","-",,
33614,"KARNPLAY ","CITY MAYOR’S OFFICE ","2 1,036 ","- ","-",,
33615,"GARPLAY ","GARPLAY PUBLIC SCHOOL ","4 2,049 ","- ","-",,
33616,"ZOR GOWEE ","GOWEE PUBLIC SCH ","2 1,043 ","- ","-",,
33618,"GBORPLAY ","GBORPLAY PUBLIC SCHOOL ","2 793 ","- ","-",,
33619,"BEO YOLA ","YOLA PUBLIC SCHOOL ","2 916 ","- ","-",,
33620,"BONGARPLAY ","BONGARPLAY PUBLIC SCHOOL ","3 1,341 ","- ","-",,
33621,"GANAGLAY ","GANAGLAY PUBLIC SCHOOL ","2 1,101 ","- ","-",,
33622,"BLEEMIEPLAY ","BLEEMIEPLAY PUBLIC SCHOOL ","2 1,089 ","- ","-",,
33623,"GBEIE VONWEA ","VONWEA OLD CLINIC ","2 1,107 ","- ","-",,
,,,"COUNTY: NIMBAELECTORAL DISTRICT: 3",,,,
,,,,,"Non-",,
,,,,"General ",,"Non-",
"Precinct Code ",,"Locality ","Address ","Polling GeneralVoters Places ","Returned IDPPolling ","Returned IDPVoters",
,,,,,"Places **",,
33564,,"DUONPEA ","DUONPEA PUBLIC SCHOOL ","1 233 ","- ","-",
33565,,"SIAPLAY ","SIAPLAY PUBLIC SCHOOL ","2 612 ","- ","-",
33566,,"BAYLEHGLAY ","BAYLEHYLAY PUBLIC SCH. ","2 974 ","- ","-",
33567,,"BAHN ","BAHN HIGH SCHOOL ","3 1,567 ","- ","-",
33568,,"BAHN ","KARYEA COMPOUND ","3 1,588 ","- ","-",
33569,,"BAHN ","TUAZAMA’S COMPOUND ","3 1,390 ","- ","-",
33570,,"GBLAH ","GBLAH PUBLIC SCHOOL ","3 1,339 ","- ","-",
33571,,"RHEKPEHLAY ","RHEKPEBLAY PUBLIC SCHOOL ","2 945 ","- ","-",
33572,,"ZAYGLAY ","ZAYGLAY PUBLIC SCH ","2 684 ","- ","-",
33573,,"MIAPLAY BONNAH ","BONNAH PUBLIC SCH ","2 1,165 ","- ","-",
33582,,"DINPLAY ","DINPLAY PUBLIC SCHOOL ","3 1,249 ","- ","-",
33583,,"FROHLAY ","FROHLAY PUBLIC SCH ","2 952 ","- ","-",
33584,,"NYARLAY "," NYARLAY PALAVA HUT ","2 957 ","- ","-",
33585,,"MAHNPLAY ","MAHNPLAY PALAVA HUT ","2 678 ","- ","-",
33586,,"YAO LEPULA ","LEPULA PUBLIC SCHOOL ","2 971 ","- ","-",
33587,,"DIAPLAY ","DIAPLAY PUBLIC SCH ","3 1,286 ","- ","-",
33588,,"NYOR BUUTUO ","NYOR BUUTUO PUBLIC SCHOOL ","3 1,249 ","- ","-",
33589,,"GLARLAY ","GLARLAY PUBLIC SCH ","3 1,319 ","- ","-",
33590,,"YAO TIAPLAY TOWN ","YAO TIAPLAY PALAVA HUT ","2 866 ","- ","-",
33591,,"BEEPLAY ","BEEPLAY PUBLIC SCH ","4 2,345 ","- ","-",
33592,,"GBLOULAY ","GBLOULAY PUBLIC SCH ","4 1,957 ","- ","-",
33593,,"BUTUO ","PRESIDENTIAL BUILDING ","4 2,152 ","- ","-",
33606,,"SENLAY ","SENLAY PUBLIC SCH ","3 1,375 ","- ","-",
33607,,"VANYENGLAY ","VANYENGLAY PUBLIC SCH ","2 930 ","- ","-",
33617,,"KPAIRPLAY ","KPAIPLAY PUBLIC SCHOOL ","3 1,744 ","- ","-",
,,"COUNTY: NIMBAELECTORAL DISTRICT: 4",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"Polling General ","Returned IDP","Returned ",,
"Code ","Locality ","Address ","Places Voters ","Polling ","IDPVoters",,
,,,,"Places **",,,
33536,"DINGARMON ","DINGARMON PUBLIC SCH. ","2 739 ","- ","-",,
33537,"TONDIN ","TONDIN PUBLIC SCHOOL ","1 485 ","- ","-",,
33538,"WHYNOR ","WHYNOR HUT ","1 411 ","- ","-",,
33539,"BUSIE ","PUBLIC SCHOOL ","2 863 ","- ","-",,
33540,"MONGBEIN ","TOWN HALL ","1 485 ","- ","-",,
33541,"ZULUYEE ","ZULUYEE PUBLIC SCHOOL ","1 480 ","- ","-",,
33542,"GBLORYEE ","PALAVA HUT ","2 623 ","- ","-",,
33543,"PLEDEHYEE ","PLEDEHYEE COMM. SCH. ","1 185 ","- ","-",,
33545,"GBIESELLA ","GBIESELLA PUBLIC SCHOOL ","2 698 ","- ","-",,
33546,"GANTA REHAB ","REHAB SCHOOL ","1 547 ","- ","-",,
33547,"GANTA ","J.W. PEARLSON HIGH ","4 1,865 ","- ","-",,
"*33544 ","SMALL GANTA ","NEAR GANTA CHECK-POINT",,,,,
33548,"GANTA ","YINI HIGH SCHOOL ","2 1,184 ","- ","-",,
33549,"GANTA ","CHRISTIAN MESSIAH ACADEMY ","3 1,743 ","- ","-",,
33550,"GANTA ","HARRIET E. PARKINSON MEMORIAL ACADEMY ","4 1,970 ","- ","-",,
33551,"GANTA ","YMCA SCHOOL ","3 1,246 ","- ","-",,
33552,"GANTA ","HOPE ACADEMY ","3 1,751 ","- ","-",,
33553,"GANTA ","TOKAY HILL ","4 2,200 ","- ","-",,
33554,"GANTA ","GANTA OLD MARKET ","5 2,529 ","- ","-",,
33555,"GANTA ","LPRC COMPOUND ","3 1,446 ","- ","-",,
33556,"GANTA ","GEORGE TOE WASHINGTON SCH. ","4 1,867 ","- ","-",,
33557,"NEINGBEIE ","GEORGE DUNBAR SCHOOL ","3 1,324 ","- ","-",,
33558,"GBAYDIN ","GBAYDIN PUBLIC SCHOOL ","2 1,070 ","- ","-",,
,,"COUNTY: NIMBAELECTORAL DISTRICT: 5",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"Polling General","Returned ","Returned ",,
"Code ","Locality ","Address ","Places Voters","IDP Polling ","IDPVoters",,
,,,,"Places **",,,
33001,"DUAYEE ","DUAYEE PALAVA HUT ","3 1,632 ","- ","-",,
33002,"GARWANPA ","GARWANPA PALAVA HUT ","2 870 ","- ","-",,
33003,"GUAHNWEIN ","GUAHNWEIN PALAVA HUT ","1 379 ","- ","-",,
33011,"BAHNLA ","BAHNLA PALAVA HUT ","2 823 ","- ","-",,
33012,"ZAHNBOIE ","ZAHNBOIE PALAVA HUT ","2 626 ","- ","-",,
33013,"DUO ","DUO PALAVA HUT ","2 1,138 ","- ","-",,
33014,"BAINAKPLELA ","BAINAKPLELA PALAVA HUT ","2 862 ","- ","-",,
33015,"ZAO ","ZAO PALAVA HUT ","2 990 ","- ","-",,
33016,"BUNADIN ","BUNADIN PUBLIC SCHOOL ","3 1,478 ","- ","-",,
33017,"SOKOPA ","SOKOPA PALAVA HUT ","1 339 ","- ","-",,
33018,"KPEIN ","KPEIN PALAVA HUT ","3 1,667 ","- ","-",,
33019,"VENPA ","VENPA PUBLIC SCHOOL ","2 1,165 ","- ","-",,
33020,"BAIPA ","BAIPA PUBLIC SCHOOL ","3 1,430 ","- ","-",,
33026,"KARNWEE ","KARNWEE PALAVA HUT ","3 1,469 ","- ","-",,
33027,"KPALLAH ","KPALLAH PALAVA HUT ","3 1,636 ","- ","-",,
33028,"BURTEIN ","BURTEIN PALAVA HUT ","2 707 ","- ","-",,
33060,"MEHNLA TOWN ","MEHNLA TOWN PALAVA HUT ","2 990 ","- ","-",,
33061,"GARNWEE TOWN ","GARNWEE TOWN PALAVA HUT ","2 789 ","- ","-",,
33062,"GLEH ZORPEA ","GHELYEE ZORPEA PALAVA HUT ","2 944 ","- ","-",,
33063,"GUOTEIN ","GUOTEIN PALAVA HUT ","2 832 ","- ","-",,
33064,"KARYEE ","KARYEE PALAVA HUT ","2 633 ","- ","-",,
33065,"KPOWEIN ","KPOWEIN PALAVA HUT ","2 645 ","- ","-",,
33066,"ZEKEPA ","ZEKEPA PALAVA HUT ","2 978 ","- ","-",,
33067,"GLEHDURGARPA ","GLEHDURGARPA PALAVA HUT ","1 528 ","- ","-",,
33068,"DAHNOPA ","DAHUPA PALAVA HUT ","2 719 ","- ","-",,
33069,"ZAHUZAYEE ","ZAHUZAYEE PALAVA HUT ","2 968 ","- ","-",,
33070,"BOYEE ","BOYEE PALAVA HUT ","1 558 ","- ","-",,
33071,"GOEKORPA ","GOEKORPA PALAVA HUT ","1 421 ","- ","-",,
33072,"KWENDIN ","KWENDIN PALAVA HUT ","2 1,087 ","- ","-",,
,,,"COUNTY: NIMBAELECTORAL DISTRICT: 6",,,,
,,,,,"Non-",,
,,,,"General ",,"Non-",
"Precinct Code ",,"Locality ","Address ","Polling General Voters Places ","Returned IDPPolling ","Returned IDPVoters",
,,,,,"Places **",,
33004,,"SACLEPEA ","CIVIL COMPOUND ","5 2,531 ","- ","-",
33005,,"SACLEPEA ","S.D. PALAVA HUT ","3 1,701 ","- ","-",
33006,,"SACLEPEA ","JOHNNY VOKER SCHOOL ","5 2,618 ","- ","-",
33007,,"MEHNPA ","MEHNPA PALAVA HUT ","2 725 ","- ","-",
33008,,"KPAYTUO ","KPAYTUO PUBLIC SCHOOL ","3 1,758 ","- ","-",
33009,,"KPOWIN ","KPOWIN PUBLIC SCHOOL ","1 410 ","- ","-",
33010,,"NYASEIN NEW TOWN ","GBANQUOI PUBLIC SCHOOL ","4 1,850 ","- ","-",
33021,,"FLUMPA ","FLUMPA PALAVA HUT ","4 2,372 ","- ","-",
33022,,"KPOAPA ","KPOAPA PUBLIC SCHOOL ","2 977 ","- ","-",
33023,,"GEPOE ","GEPOE PUBLIC SCHOOL ","2 1,101 ","- ","-",
33024,,"COCOPA 1 ","COCOPA CAMP 4 SCHOOL COMPOUND ","2 1,159 ","- ","-",
33025,,"CAMP 6,7&8 ","COCOPA CAMP 1 SCHOOL COMPOUND ","2 883 ","- ","-",
