"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"06121 ","Wainsue","Wainsue Public School",1290,3,"Bong",3,2011,NA,NA,NA
"06085 ","Melekei","Melekei Palava Hut",748,2,"Bong",3,2011,NA,NA,NA
"06075 ","Jinnepeleta Community","Jinnepeleta Public School",907,2,"Bong",3,2011,NA,NA,NA
"06074 ","Kpanyea","Kpanyea Palava Hut",841,2,"Bong",3,2011,NA,NA,NA
"06038 ","Gbelekpalah","Gbelekpalah Public School",489,1,"Bong",3,2011,NA,NA,NA
"06069 ","Voloblai","Voloblai Palava Hut",456,1,"Bong",3,2011,NA,NA,NA
"06037 ","Gbarnay","Gbarnay Palava Hut",364,1,"Bong",3,2011,NA,NA,NA
"06036 ","Gbarmue","Gbarmue Public School",1022,3,"Bong",3,2011,NA,NA,NA
"06152 ","Gbarnga","John F. Barkalu School",2720,6,"Bong",3,2011,NA,NA,NA
"06153 ","Millionare Quanters","Gbarnga Sport Stadium",2509,6,"Bong",3,2011,NA,NA,NA
"06155 ","Methodist Compound","Tubman Gary High School",2934,6,"Bong",3,2011,NA,NA,NA
"06156 ","Gbarnga Sunday Market","Gbarnga Sunday Market",2991,6,"Bong",3,2011,NA,NA,NA
"06035 ","Gbaota","Gbaota Public School",1097,3,"Bong",3,2011,NA,NA,NA
"06068 ","Kayata Town","Kayata Sda Church",821,2,"Bong",3,2011,NA,NA,NA
"06151 ","Gboveh High Community","Gboveh High School",2186,5,"Bong",3,2011,NA,NA,NA
"30357 ","Wilson Corner / Brewerville","Atherin School",1278,3,"Montserrado",17,2011,NA,NA,NA
"30356 ","Kpallah Town / Brewerville","Kpallah Public School",2519,6,"Montserrado",17,2011,NA,NA,NA
"30345 ","Jah Tondo / Brewerville","Isaac Tondo Public School",940,2,"Montserrado",17,2011,NA,NA,NA
"30343 ","Ag Bible College Community / Brewervill","A.g.m. Bible College",1577,4,"Montserrado",17,2011,NA,NA,NA
"30342 ","Moulton Corner / Brewerville","Zunnah Town Public School",110,1,"Montserrado",17,2011,NA,NA,NA
"30358 ","Blamasee / Brewerville","Bamasee Public School",1502,4,"Montserrado",17,2011,NA,NA,NA
"30336 ","Gbondol/ Upper Virginia","Gbondoi Public School",186,1,"Montserrado",17,2011,NA,NA,NA
"30418 ","Sawegbeh / Brewerville","Sawegbeh Public School",286,1,"Montserrado",17,2011,NA,NA,NA
"30341 ","Chase Town/ Brewerville","Wesleyan School",352,1,"Montserrado",17,2011,NA,NA,NA
"30365 ","Ricks Institute / Brewerville","Ricks Institute",695,2,"Montserrado",17,2011,NA,NA,NA
"30366 ","Billey Town / Brewerville","Billey Town Public School",967,2,"Montserrado",17,2011,NA,NA,NA
"30367 ","Quenyondee/ Cheesemanburg","Cheesemanburg Elem. & Jr. High School",458,1,"Montserrado",17,2011,NA,NA,NA
"30420 ","Gandema / Brewerville","Gandema Public School",340,1,"Montserrado",17,2011,NA,NA,NA
"30391 ","Kubono / Brewerville","Kubono Public School",404,1,"Montserrado",17,2011,NA,NA,NA
"30419 ","Kperkor / Brewerville","Kperkor Public School",328,1,"Montserrado",17,2011,NA,NA,NA
"30302 ","Pingie/ Clay Ashland","Pingi Town Arabic School",390,1,"Montserrado",17,2011,NA,NA,NA
"30344 ","Parker Corner / Brewerville","Madison Public School",1622,4,"Montserrado",17,2011,NA,NA,NA
"30377 ","Lott Carey / Brewerville","Lott Carey Mission School",2796,6,"Montserrado",17,2011,NA,NA,NA
"30198 ","Zaye Town/ Virgina","Sarah Barclay Public School",2547,6,"Montserrado",17,2011,NA,NA,NA
"30346 ","Central Brewerville","Old Triump Church Mission School",1567,4,"Montserrado",17,2011,NA,NA,NA
"30210 ","Central Millsburg","Millsburg Community Center",273,1,"Montserrado",17,2011,NA,NA,NA
"30011 ","Central Clay Ashland","W.d. Coleman High School",654,2,"Montserrado",17,2011,NA,NA,NA
"30026 ","Cross Road, Central Arthington","Central Arthington Palava Hut",605,2,"Montserrado",17,2011,NA,NA,NA
"30046 ","Royesville","Royesville Public School",381,1,"Montserrado",17,2011,NA,NA,NA
"30075 ","Neekon/ Arthington","Neekon Public School",341,1,"Montserrado",17,2011,NA,NA,NA
"30137 ","Jawajeh/ Arthington","Jallabah Public School",741,2,"Montserrado",17,2011,NA,NA,NA
"30199 ","Hote Africa Road / Virgina","Virginia Christian Academy",1473,3,"Montserrado",17,2011,NA,NA,NA
"30200 ","Banjor Old Road / Virgina","Banjor Public School Center",2469,5,"Montserrado",17,2011,NA,NA,NA
"30205 ","Gbarteah Town / Virgina","Gbarteah Palava Hut",1109,3,"Montserrado",17,2011,NA,NA,NA
"30208 ","Bamboo Town Community / Virgina","Bamboo Town Public School",286,1,"Montserrado",17,2011,NA,NA,NA
"30207 ","Red Hill / Virgina","Fawe School Of Excellence",1381,3,"Montserrado",17,2011,NA,NA,NA
"30076 ","Samie/ Arthington","Samie Public School",417,1,"Montserrado",17,2011,NA,NA,NA
"30206 ","Kai Town / Virgina","Goyee Jr. High School",500,1,"Montserrado",17,2011,NA,NA,NA
"30201 ","Central Virginia / Virgina","Virginia Public School",698,2,"Montserrado",17,2011,NA,NA,NA
"30204 ","Mango Town / Virgina","Mango Town Clinic",957,2,"Montserrado",17,2011,NA,NA,NA
"30001 ","Blahn Town/ Royesville","Blahn Public School",245,1,"Montserrado",17,2011,NA,NA,NA
"30203 ","Red Hill Community / Virgina","Pamela Kay Elem.& Jr. High School",2994,7,"Montserrado",17,2011,NA,NA,NA
"30005 ","Kimba/clay Ashland","Komah Public School",400,1,"Montserrado",17,2011,NA,NA,NA
"30202 ","Jartu Town / Virgina","Banjor United Community Center",1546,4,"Montserrado",17,2011,NA,NA,NA
"33078 ","Ganta","Foundation Academic Day Care & Elem School",1583,4,"Nimba",1,2011,NA,NA,NA
"33073 ","Ganta","Ymca High School",2078,5,"Nimba",1,2011,NA,NA,NA
"33132 ","Nengben","George Dumber School",1144,3,"Nimba",1,2011,NA,NA,NA
"33081 ","Ganta","Ganta Rehab Palava Hut",714,2,"Nimba",1,2011,NA,NA,NA
"33080 ","Ganta","Liberty Christian Institute",1665,4,"Nimba",1,2011,NA,NA,NA
"33079 ","Ganta","Gbartu Quarter Palava Hut",2926,6,"Nimba",1,2011,NA,NA,NA
"33188 ","Yelekoryee","Yelekoryee Public School",270,1,"Nimba",1,2011,NA,NA,NA
"33076 ","Ganta","Geolando Public School",3004,7,"Nimba",1,2011,NA,NA,NA
"33074 ","Ganta","Yini High School",1641,4,"Nimba",1,2011,NA,NA,NA
"33072 ","Ganta","J.w. Pearlson School",1966,4,"Nimba",1,2011,NA,NA,NA
"33071 ","Ganta","Small Ganta Palava Hut",936,2,"Nimba",1,2011,NA,NA,NA
"33069 ","Ganta","Gbloyee United Methodist School",2193,5,"Nimba",1,2011,NA,NA,NA
"33032 ","Pledehyee","Pledehyee Public School",329,1,"Nimba",1,2011,NA,NA,NA
"33077 ","Ganta","Vision International School",1585,4,"Nimba",1,2011,NA,NA,NA
"33075 ","Ganta","Messiah Christian Academy",2384,5,"Nimba",1,2011,NA,NA,NA
"33185 ","Duo Gorton","Duo Gorton Public School",673,2,"Nimba",2,2011,NA,NA,NA
"33146 ","Sanniquellie","Shirley Memorial High School",887,2,"Nimba",2,2011,NA,NA,NA
"33147 ","Sanniquellie","Dahnlorpa Community School",798,2,"Nimba",2,2011,NA,NA,NA
"33148 ","Sanniquellie","Bunah Suah's Compound",1865,4,"Nimba",2,2011,NA,NA,NA
"33149 ","Sanniquellie","St. Mary Elementary School",1405,3,"Nimba",2,2011,NA,NA,NA
"33154 ","Sehyi Kimpa","Sehyi Kmpa Public School",1019,3,"Nimba",2,2011,NA,NA,NA
"33155 ","Suakarzue","Suakarzue Public School",615,2,"Nimba",2,2011,NA,NA,NA
"33156 ","Sopea","Sopea Public School",537,2,"Nimba",2,2011,NA,NA,NA
"33167 ","Duo Tiayee","Duo Tiayee Public School",759,2,"Nimba",2,2011,NA,NA,NA
"33169 ","Kitoma","Kitoma Public School",571,2,"Nimba",2,2011,NA,NA,NA
"33183 ","Lehgain","Lehgain Public School",371,1,"Nimba",2,2011,NA,NA,NA
"33204 ","Sehyi-geh","Sehyi-geh Baptist Compound",646,2,"Nimba",2,2011,NA,NA,NA
"33203 ","Zolowee","Zolowee Public School",888,2,"Nimba",2,2011,NA,NA,NA
"33145 ","Sanniquellie","Martha Tubman Elementary School",1625,4,"Nimba",2,2011,NA,NA,NA
"33182 ","Busie","Busie Public School",937,2,"Nimba",2,2011,NA,NA,NA
"33017 ","Boaplay","Boaplay Public School",553,2,"Nimba",2,2011,NA,NA,NA
"33128 ","Mongbain","Mongbain Public School",942,2,"Nimba",2,2011,NA,NA,NA
"33022 ","Borsonnoh","Borsonnoh Public School",947,2,"Nimba",2,2011,NA,NA,NA
"33028 ","Tondin","Tondin Public School",608,2,"Nimba",2,2011,NA,NA,NA
"33029 ","Dingamon","Dingamon Public School",1508,4,"Nimba",2,2011,NA,NA,NA
"33040 ","Zuluyee","Zuluyee Public School",637,2,"Nimba",2,2011,NA,NA,NA
"33041 ","Gbedin Camp #3","Gbedin Public School",1269,3,"Nimba",2,2011,NA,NA,NA
"33052 ","Gbayee","Gbayee Public School",267,1,"Nimba",2,2011,NA,NA,NA
"33056 ","Gbeinfela","Gbeinfeela Public School",375,1,"Nimba",2,2011,NA,NA,NA
"33062 ","Gboa Gbalasonnoh","Gboa Gbalasonnoh Public School",938,2,"Nimba",2,2011,NA,NA,NA
"33063 ","Davoryee","Davoryee Public School",715,2,"Nimba",2,2011,NA,NA,NA
"33070 ","Ganta","Gbeisella Public School",817,2,"Nimba",2,2011,NA,NA,NA
"33089 ","Kpayelepula","Kpayelepula Public School",694,2,"Nimba",2,2011,NA,NA,NA
"33100 ","Tiapa","Tiapa Public School",636,2,"Nimba",2,2011,NA,NA,NA
"33124 ","Mao","Mao Public School",670,2,"Nimba",2,2011,NA,NA,NA
"33053 ","Duo Gbeah","Duo Gbeah Public School",897,2,"Nimba",2,2011,NA,NA,NA
"33018 ","Duo Boe","Duo Boe Public School",522,2,"Nimba",2,2011,NA,NA,NA
"33012 ","Beintonwin","Beintonwin Public School",738,2,"Nimba",3,2011,NA,NA,NA
"33134 ","Old Yekepa","Old Yekepa Vtc",423,1,"Nimba",3,2011,NA,NA,NA
"33135 ","Old Yekepa","Old Yekepa Area P Market",1182,3,"Nimba",3,2011,NA,NA,NA
"33136 ","New Yekepa","New Yekepa Public School",723,2,"Nimba",3,2011,NA,NA,NA
"33137 ","Old Yekepa","Earl Williams High School",706,2,"Nimba",3,2011,NA,NA,NA
"33164 ","Camp 4","Randy Godfray Jr. High School",524,2,"Nimba",3,2011,NA,NA,NA
"33187 ","Yeaplay","Yeaplay Pub. School",749,2,"Nimba",3,2011,NA,NA,NA
"33189 ","Younlay","Younlay Public School",1352,3,"Nimba",3,2011,NA,NA,NA
"33194 ","Loguatuo","Loguatuo Public School",1236,3,"Nimba",3,2011,NA,NA,NA
"33207 ","Zualay","Zualay Public School",1086,3,"Nimba",3,2011,NA,NA,NA
"33133 ","Old Yekepa","Old Yekepa Lass High School",790,2,"Nimba",3,2011,NA,NA,NA
"33103 ","Kenlay # 1","Kenlay # 1 Public School",580,2,"Nimba",3,2011,NA,NA,NA
"33206 ","Zorgowee","Zorgowee Public School",1813,4,"Nimba",3,2011,NA,NA,NA
"33091 ","Guagortuo","Guagortuo Public School",1483,3,"Nimba",3,2011,NA,NA,NA
